time	x	y	z
1500453720.47239	-683.099814997	270774.913443	176501.657439
1500453721.47239	73600.7371042	291809.903365	189846.270717
1500453722.47239	120619.358754	297496.19231	200597.191793
1500453723.47239	140123.927255	258365.3593	204642.512316
1500453724.47239	179267.746928	254955.012536	228222.257592
1500453725.47239	231138.081426	260394.446484	225591.868716
1500453726.47239	276894.235788	227039.706037	260040.917983
1500453727.47239	318033.091048	235896.042122	257437.396847
1500453728.47239	355060.157564	233841.608308	246375.966889
1500453729.47239	377417.561516	207420.767415	274674.27074
1500453730.47239	426669.472986	177141.906938	282291.376696
1500453731.47239	470877.166457	189401.221368	286417.852223
1500453732.47239	502710.858362	172500.622662	268532.557836
1500453733.47239	534986.209717	135591.13079	265056.986361
1500453734.47239	532080.685587	123536.277025	287965.329924
1500453735.47239	567676.442553	115933.972482	260486.68475
1500453736.47239	596573.890974	106640.990023	294730.709614
1500453737.47239	641503.967358	60200.1775555	268122.451474
1500453738.47239	650646.262218	76733.3200331	290063.137584
1500453739.47239	702230.459248	50928.2577085	291184.539889
1500453740.47239	721021.278163	13505.7982937	271793.930178
1500453741.47239	755933.122449	24268.5046757	275857.685915
1500453742.47239	753354.101036	-21256.4640902	276603.989377
1500453743.47239	794124.455936	-10620.8527437	249705.021969
1500453744.47239	796818.719501	-51819.3777403	270263.322899
1500453745.47239	823992.610757	-80398.0436916	270839.918669
1500453746.47239	837264.583408	-91151.8039288	243439.86164
1500453747.47239	881106.069706	-103429.826944	249878.164646
1500453748.47239	916568.885782	-98209.0040902	248207.548449
1500453749.47239	906318.64763	-137722.404373	241543.559818
1500453750.47239	926016.497512	-136923.106513	258598.566769
1500453751.47239	976129.104327	-156125.071406	258082.436922
1500453752.47239	990131.642937	-184543.399866	247385.534981
1500453753.47239	1003732.74412	-216796.634468	243326.770739
1500453754.47239	1003888.15778	-234140.965697	234242.764519
1500453755.47239	1033406.19438	-239578.492493	221847.195118
1500453756.47239	1045170.50555	-260569.673151	245728.934124
1500453757.47239	1093217.6521	-252563.954117	239947.190956
1500453758.47239	1105558.72591	-302091.177872	214067.416327
1500453759.47239	1127756.25122	-310680.718881	206797.564119
1500453760.47239	1146002.29397	-318037.399285	224997.076546
