time	x	y	z
1500453750.0298865	8482532.47458	-4213272.78686	513946.695169
1500453751.0298865	8389004.64257	-4348650.73501	534948.569616
1500453752.0298865	8464793.12124	-4228677.62225	633824.166852
1500453753.0298865	8403525.54505	-4289550.11134	609118.35865
1500453754.0298865	8444371.89989	-4305825.52625	576204.662017
1500453755.0298865	8500444.70753	-4313662.74682	520403.65518
1500453756.0298865	8431750.38436	-4177735.54699	563229.296819
1500453757.0298865	8395650.19308	-4238895.3204	622353.21014
1500453758.0298865	8473521.24735	-4315457.22925	517790.544242
1500453759.0298865	8495939.58357	-4298187.36624	528869.418003
1500453760.0298865	8505264.77738	-4199569.43224	521931.174222
1500453761.0298865	8424080.94909	-4256789.78522	636053.391723
1500453762.0298865	8371518.87094	-4257783.44359	623169.940914
1500453763.0298865	8427538.11734	-4186182.28404	598110.809087
1500453764.0298865	8390599.27763	-4138481.03858	627563.341687
1500453765.0298865	8411722.96199	-4227962.48192	628406.62391
1500453766.0298865	8450763.89491	-4245142.53627	581113.64792
1500453767.0298865	8414559.59985	-4137044.88847	614213.546848
1500453768.0298865	8435821.77581	-4236202.93768	681065.862599
1500453769.0298865	8513574.62215	-4245659.47071	666067.710919
1500453770.0298865	8427257.107	-4120356.57043	535413.021399
1500453771.0298865	8524819.25284	-4160760.21872	655858.713256
1500453772.0298865	8481617.37572	-4163755.25153	534967.01979
1500453773.0298865	8523381.0572	-4110063.77984	578505.595702
1500453774.0298865	8471468.63755	-4197912.10568	558087.011933
1500453775.0298865	8430381.1381	-4093205.71815	692641.734136
1500453776.0298865	8445259.08346	-4180260.30393	588510.561716
1500453777.0298865	8511645.84202	-4181014.37293	606830.461219
1500453778.0298865	8455456.01125	-4106531.46202	573251.944909
1500453779.0298865	8523870.91268	-4165372.33404	542762.444549
1500453780.0298865	8484485.4763	-4103118.90007	602491.108205
1500453781.0298865	8462628.39118	-4151087.56086	565274.207464
1500453782.0298865	8535532.21639	-4151191.17509	578488.044537
1500453783.0298865	8492970.40793	-4185856.80699	635506.6143
1500453784.0298865	8415848.61797	-4063993.45308	673785.17464
1500453785.0298865	8476017.51996	-4107883.08341	575739.773765
1500453786.0298865	8539273.22263	-4183669.71611	694875.073299
1500453787.0298865	8535177.8055	-4106392.33756	562327.653967
1500453788.0298865	8436626.5956	-4096154.35887	594395.100652
1500453789.0298865	8409491.89604	-4137059.69218	699280.043724
1500453790.0298865	8452532.8492	-4155321.01865	697689.401021
1500453791.0298865	8529932.46866	-4142548.94512	565374.817776
1500453792.0298865	8509319.73909	-4151821.78258	568295.239939
1500453793.0298865	8390956.36947	-4036237.50721	663161.54136
1500453794.0298865	8540654.3662	-4135776.33157	661197.70709
1500453795.0298865	8541705.5007	-4114776.61828	707136.487733
1500453796.0298865	8551956.83115	-4059191.74457	674850.913861
1500453797.0298865	8470268.70854	-3996533.66225	587444.533414
1500453798.0298865	8531150.67006	-4106312.66358	671065.391356
1500453799.0298865	8509917.20752	-4041327.24846	718600.178113
1500453800.0298865	8543140.81112	-3983382.12072	603329.910218
1500453801.0298865	8527084.5946	-4011966.29501	648140.660604
1500453802.0298865	8509856.02553	-4001591.60368	598913.948961
1500453803.0298865	8496030.06192	-3981939.23592	595793.369153
1500453804.0298865	8507704.58209	-4078095.79182	609400.86537
1500453805.0298865	8431409.78568	-4013488.84233	626218.267574
1500453806.0298865	8545049.92071	-4062588.75656	588945.416992
1500453807.0298865	8464853.41477	-4040250.48342	695653.473681
1500453808.0298865	8521677.96096	-3937918.84503	592914.402557
1500453809.0298865	8424242.93698	-4024215.65018	741397.774106
1500453810.0298865	8447878.84063	-3993867.55929	677514.130028
1500453811.0298865	8548249.98825	-3939408.83534	689385.076924
1500453812.0298865	8528217.27526	-4043226.68578	654940.906397
1500453813.0298865	8537473.03101	-4041073.96032	624154.377024
