time	x	y	z
1500453718.7004826	740395.706265	861340.252264	-1146244.79532
1500453719.7004826	756502.972094	833926.323661	-1143546.27213
1500453720.7004826	763970.633453	828063.715914	-1157750.48162
1500453721.7004826	780869.299278	808219.845311	-1145047.44464
1500453722.7004826	796476.704314	790854.049852	-1151935.25961
1500453723.7004826	803506.071092	768880.500596	-1168013.10175
1500453724.7004826	818829.809829	740284.525348	-1157816.57148
1500453725.7004826	812376.926072	728987.599786	-1175294.09684
1500453726.7004826	826611.611155	707688.046571	-1167563.55717
1500453727.7004826	829895.05403	687993.097082	-1172950.29154
1500453728.7004826	844198.636693	679447.071842	-1182072.60002
1500453729.7004826	852816.166819	660577.212974	-1177428.19829
1500453730.7004826	873755.744176	639153.534647	-1179740.70984
1500453731.7004826	882421.198795	607529.721165	-1191418.75729
1500453732.7004826	878794.804557	598817.91589	-1186413.76588
1500453733.7004826	883449.202013	586880.705807	-1195461.27576
1500453734.7004826	903164.565057	560851.495493	-1204613.66681
1500453735.7004826	919696.153051	540976.881633	-1195130.20572
1500453736.7004826	915637.980605	522111.94281	-1206603.06747
1500453737.7004826	936121.924779	494339.176887	-1200786.29402
1500453738.7004826	936632.42332	484486.668186	-1206830.32362
1500453739.7004826	942099.282047	469614.940636	-1210582.75686
1500453740.7004826	954013.223098	439043.556909	-1216248.70948
1500453741.7004826	952267.384248	422130.098471	-1219635.5707
1500453742.7004826	966403.882551	413223.000769	-1224439.14137
1500453743.7004826	973571.99185	385642.184563	-1221901.50808
1500453744.7004826	980525.791709	361716.319637	-1217838.06024
1500453745.7004826	984040.839354	341929.82377	-1236784.17543
1500453746.7004826	991910.098111	324562.932712	-1233601.17199
1500453747.7004826	1005991.3516	304696.730891	-1236826.1272
1500453748.7004826	1008536.09812	289478.26562	-1226901.40751
1500453749.7004826	1021247.89749	263130.370513	-1225606.57563
1500453750.7004826	1039003.95597	263384.304998	-1244233.44417
1500453751.7004826	1035976.13909	242543.411439	-1235352.56951
1500453752.7004826	1047097.73869	219711.701832	-1230424.01514
1500453753.7004826	1044424.15739	185029.376724	-1244100.02403
1500453754.7004826	1066091.12861	182846.372279	-1240665.08532
1500453755.7004826	1059413.7934	154952.726346	-1245038.34305
1500453756.7004826	1077312.96859	135479.956644	-1232679.46142
1500453757.7004826	1079055.00073	107222.819467	-1243427.68123
1500453758.7004826	1095840.18262	105975.220657	-1238403.80082
1500453759.7004826	1086151.5635	82799.8919797	-1237071.00719
1500453760.7004826	1091553.24405	51559.4771486	-1233025.65985
1500453761.7004826	1103592.14436	46095.8156578	-1237090.04208
1500453762.7004826	1115184.36646	21910.8022307	-1239849.53601
1500453763.7004826	1116819.73275	2730.13723657	-1247536.39342
1500453764.7004826	1116317.89785	-27139.8842401	-1247471.58062
1500453765.7004826	1126945.55365	-30849.7869955	-1232543.4769
1500453766.7004826	1136671.08128	-59663.1630745	-1231293.868
1500453767.7004826	1134214.90231	-70068.0116209	-1235879.45737
1500453768.7004826	1154260.85515	-94918.0601536	-1245235.66937
1500453769.7004826	1156955.43313	-109902.707644	-1236903.70829
1500453770.7004826	1156317.9783	-129289.423624	-1227253.3658
1500453771.7004826	1157186.65229	-156004.565094	-1236186.31356
1500453772.7004826	1180134.94942	-169964.882124	-1227155.75886
1500453773.7004826	1177008.93301	-192183.12881	-1229412.68448
1500453774.7004826	1172324.97028	-225694.550111	-1226509.52229
1500453775.7004826	1181151.99836	-239089.10861	-1239417.99996
1500453776.7004826	1196352.36337	-263499.66854	-1227803.84274
1500453777.7004826	1192540.79797	-277566.925862	-1232593.82591
1500453778.7004826	1191144.3525	-292119.284831	-1224190.29338
1500453779.7004826	1196839.33807	-323491.861268	-1217574.28218
1500453780.7004826	1207338.39813	-333373.683836	-1218874.18742
1500453781.7004826	1215359.42399	-345683.819846	-1219357.92999
1500453782.7004826	1222958.07187	-371273.706841	-1226237.36014
1500453783.7004826	1232501.36914	-397442.047217	-1206071.67954
1500453784.7004826	1222548.21851	-416240.56013	-1215946.85647
1500453785.7004826	1233525.86472	-436233.13787	-1205247.60809
1500453786.7004826	1228638.0988	-444808.585784	-1213225.44767
1500453787.7004826	1236303.40197	-476645.968681	-1201461.40443
1500453788.7004826	1247001.00569	-492412.619366	-1206730.55118
1500453789.7004826	1241059.49169	-513618.121883	-1201287.49152
1500453790.7004826	1258947.8422	-532585.849073	-1198987.8493
1500453791.7004826	1257531.87991	-553390.74532	-1184838.70433
1500453792.7004826	1261674.81157	-564200.342937	-1185735.57047
1500453793.7004826	1266563.65631	-574323.157443	-1195876.5272
1500453794.7004826	1256774.81215	-612580.202851	-1181615.17184
1500453795.7004826	1269738.78281	-617854.879983	-1189770.77117
1500453796.7004826	1272234.35226	-648008.612112	-1172298.2933
1500453797.7004826	1270799.72939	-652078.546608	-1181970.23723
1500453798.7004826	1268326.78187	-679587.664844	-1180461.48552
1500453799.7004826	1288056.49016	-688137.314646	-1169002.25369
1500453800.7004826	1281613.09041	-721564.021898	-1171620.45536
1500453801.7004826	1285208.44823	-735177.916284	-1166615.15455
1500453802.7004826	1280594.15826	-745012.553739	-1159806.50103
1500453803.7004826	1296353.09377	-762331.426849	-1148057.61169
1500453804.7004826	1292992.3807	-797062.87042	-1152090.76405
1500453805.7004826	1294336.27123	-799165.89356	-1137006.02568
1500453806.7004826	1297925.94848	-829826.001383	-1141750.46167
1500453807.7004826	1295561.10859	-849170.410512	-1148182.95053
1500453808.7004826	1309060.90689	-863354.574142	-1141681.12647
1500453809.7004826	1305298.56036	-891792.882929	-1129616.1088
1500453810.7004826	1299530.63359	-895244.775058	-1122020.46528
1500453811.7004826	1300284.67699	-915174.212895	-1121208.71542
1500453812.7004826	1311832.06968	-933373.464903	-1109973.27448
1500453813.7004826	1304980.24896	-959741.916763	-1120508.51446
