filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453771d054_10000	1500453771.0546281	0	10000.0	7002309.842469634	0.27346989293149154	57.584808235084765	282.89965768618555	112.5848398645724	62.48805860187125
