filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453687d808_80000	1500453687.8087814	0	80000.0	7081517.288475156	0.9876787933557845	140.85848404241005	244.11864939056036	87.54539312867144	283.3067714216413
