filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453729d592_80000	1500453729.59296	0	80000.0	6786810.808313773	0.5734167983175955	147.75520357953707	222.79587529306653	195.46458404377492	260.19665388712576
