filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453763d390_20000	1500453763.3904335	0	20000.0	7007479.937400312	0.45180533149185076	75.01447831679316	78.7180858283294	277.46524341250813	351.17715045636174
