time	x	y	z
1500453705.6229434	-3977374.48122	-727936.526172	-4412393.01431
1500453706.6229434	-3952186.7408	-736080.192956	-4413019.32302
1500453707.6229434	-3952951.75931	-733003.418046	-4417019.72043
1500453708.6229434	-3949187.64785	-736154.503748	-4424021.58867
1500453709.6229434	-3935684.78283	-750251.250065	-4415090.85218
1500453710.6229434	-3938081.2906	-756398.077859	-4411103.30731
1500453711.6229434	-3918134.81209	-766955.923486	-4416865.82587
1500453712.6229434	-3916909.47321	-756451.588249	-4405255.07106
1500453713.6229434	-3918141.42635	-764123.594619	-4401324.98849
1500453714.6229434	-3913885.11391	-767965.316528	-4400719.20935
1500453715.6229434	-3906569.92619	-774090.012388	-4413050.06819
1500453716.6229434	-3900625.90418	-779123.079125	-4397694.42325
1500453717.6229434	-3880317.39745	-779804.653231	-4410124.16245
1500453718.6229434	-3873342.48824	-791315.800122	-4398234.15134
1500453719.6229434	-3877888.57215	-794749.523265	-4409092.82745
1500453720.6229434	-3872774.30026	-796297.730197	-4398707.32631
1500453721.6229434	-3860314.37434	-816703.229555	-4397690.23031
1500453722.6229434	-3843222.89284	-809549.101478	-4403983.94722
1500453723.6229434	-3853200.81354	-829874.194621	-4392847.09714
1500453724.6229434	-3847869.03738	-816498.279944	-4383803.63356
1500453725.6229434	-3840532.05267	-834357.266025	-4391845.57534
1500453726.6229434	-3820936.22906	-830256.457061	-4394110.94186
1500453727.6229434	-3810910.40859	-848270.544034	-4390070.96218
1500453728.6229434	-3815074.20886	-851159.051898	-4384332.63646
1500453729.6229434	-3805837.67965	-852811.208823	-4385368.86761
1500453730.6229434	-3801026.58755	-854027.912168	-4372445.10849
1500453731.6229434	-3799886.77319	-855926.971768	-4379235.22153
1500453732.6229434	-3785080.96654	-872472.769519	-4377104.17719
1500453733.6229434	-3772911.55742	-864178.442157	-4370305.51528
1500453734.6229434	-3766645.34094	-882543.324796	-4384807.48038
1500453735.6229434	-3760608.63666	-889715.253083	-4374455.43424
1500453736.6229434	-3746041.9011	-886507.010424	-4372270.43546
1500453737.6229434	-3751799.44659	-884816.781194	-4367674.29729
1500453738.6229434	-3738410.35082	-890580.960156	-4372524.32987
1500453739.6229434	-3730199.29362	-910178.530776	-4371915.2292
1500453740.6229434	-3736439.68935	-903635.062229	-4364208.02695
1500453741.6229434	-3712165.14834	-905661.459656	-4370238.26112
1500453742.6229434	-3711616.54127	-914608.82336	-4358157.98737
1500453743.6229434	-3712288.52008	-917903.287055	-4368592.96585
1500453744.6229434	-3706409.97858	-921889.580783	-4357806.4444
1500453745.6229434	-3682051.83573	-941988.210886	-4364119.93096
1500453746.6229434	-3689783.72781	-942572.63143	-4361006.94496
1500453747.6229434	-3680744.83787	-945807.190895	-4354755.8173
1500453748.6229434	-3678594.82922	-943941.506676	-4343729.1869
1500453749.6229434	-3667857.74341	-963156.318624	-4346276.12633
1500453750.6229434	-3647029.80119	-962772.306916	-4338363.78279
1500453751.6229434	-3642791.97143	-968989.955728	-4336807.13987
1500453752.6229434	-3647440.78939	-978533.615003	-4339907.22306
1500453753.6229434	-3625569.42646	-974064.93425	-4340585.46461
1500453754.6229434	-3630325.55555	-979479.757971	-4340457.75567
1500453755.6229434	-3616768.70433	-989816.701923	-4340518.64578
1500453756.6229434	-3618714.28349	-998626.81356	-4334376.45346
1500453757.6229434	-3614635.05822	-999795.482424	-4334993.56236
1500453758.6229434	-3589608.66145	-994475.955761	-4331641.40648
1500453759.6229434	-3595279.14956	-1011756.6888	-4320915.40393
1500453760.6229434	-3592581.18964	-1003169.57881	-4330755.10415
1500453761.6229434	-3576810.99705	-1010128.45335	-4334049.08876
1500453762.6229434	-3570859.83606	-1030397.43561	-4315700.27499
1500453763.6229434	-3556288.96437	-1017967.03216	-4314639.1111
1500453764.6229434	-3561982.08582	-1033177.59207	-4318691.39694
1500453765.6229434	-3558518.141	-1032783.855	-4321787.21023
1500453766.6229434	-3541470.93107	-1042456.1668	-4309325.9145
1500453767.6229434	-3537497.94933	-1041874.97694	-4311461.29823
1500453768.6229434	-3524295.29994	-1050836.66384	-4315253.78566
1500453769.6229434	-3522384.62206	-1052814.82789	-4312143.2373
1500453770.6229434	-3509570.3573	-1062871.77132	-4308975.6877
1500453771.6229434	-3502729.61483	-1059870.23488	-4308307.8656
1500453772.6229434	-3493961.74816	-1079584.78538	-4294981.39162
1500453773.6229434	-3499763.7153	-1080929.57126	-4311379.47914
1500453774.6229434	-3473889.27825	-1091479.06149	-4303121.84857
1500453775.6229434	-3476027.82869	-1093130.73725	-4289457.98176
1500453776.6229434	-3470572.04707	-1088626.08037	-4294506.25179
1500453777.6229434	-3467672.00526	-1099875.04192	-4284774.26139
1500453778.6229434	-3447732.84042	-1112089.53427	-4283165.48544
1500453779.6229434	-3442655.29095	-1107488.93837	-4297989.64259
1500453780.6229434	-3444106.98761	-1115647.72007	-4292155.64542
1500453781.6229434	-3432990.42506	-1122613.18399	-4276173.45934
1500453782.6229434	-3429855.93277	-1115485.03546	-4280214.49779
1500453783.6229434	-3417511.96249	-1138841.30364	-4282080.52268
1500453784.6229434	-3415124.21154	-1129984.23667	-4270462.36432
1500453785.6229434	-3399962.14766	-1130130.41378	-4275279.60181
1500453786.6229434	-3387352.46062	-1136288.70676	-4273277.84283
1500453787.6229434	-3380364.83451	-1151068.69638	-4274835.05029
1500453788.6229434	-3388009.37868	-1155308.34123	-4273181.43659
1500453789.6229434	-3371280.38574	-1168175.93007	-4273781.127
1500453790.6229434	-3367486.32635	-1173048.41586	-4259158.35437
1500453791.6229434	-3363984.45417	-1174295.03585	-4255229.25536
1500453792.6229434	-3347920.95393	-1176931.78667	-4254669.87669
1500453793.6229434	-3334953.01077	-1185130.32058	-4266251.26164
1500453794.6229434	-3339223.30157	-1184025.3911	-4251651.56067
1500453795.6229434	-3327809.167	-1187935.49641	-4249567.41971
1500453796.6229434	-3327121.60301	-1199487.32971	-4249141.38579
1500453797.6229434	-3315165.30355	-1210163.36396	-4256636.46299
1500453798.6229434	-3300218.7999	-1201381.87335	-4237738.00236
1500453799.6229434	-3308035.46411	-1211437.15746	-4239112.54173
1500453800.6229434	-3282120.36207	-1224652.43949	-4246633.34665
1500453801.6229434	-3284796.17992	-1226126.43033	-4241208.72233
1500453802.6229434	-3277558.05559	-1231958.23172	-4228571.26279
1500453803.6229434	-3267080.10953	-1232834.49332	-4233791.69661
1500453804.6229434	-3267871.285	-1241623.34094	-4229663.56532
1500453805.6229434	-3246509.5243	-1244994.00132	-4234299.25176
1500453806.6229434	-3253964.96806	-1249021.42455	-4219211.15565
1500453807.6229434	-3240466.98472	-1246393.55304	-4230106.96808
1500453808.6229434	-3240030.34121	-1256891.30412	-4222710.46002
