filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453723d528_80000	1500453723.5280783	0	80000.0	7011514.880406723	0.060741710207107974	161.94328049018625	353.2016512969592	243.40066102479167	149.22856844831787
