time	x	y	z
1500453768.5016603	5377219.86789	-2327257.87555	-866664.139578
1500453769.5016603	5365590.57468	-2325812.95979	-877744.612369
1500453770.5016603	5368607.94449	-2318592.12332	-881822.114246
1500453771.5016603	5374529.95641	-2307459.2374	-880804.672254
1500453772.5016603	5358770.99669	-2295489.24027	-890241.511471
1500453773.5016603	5358974.85422	-2279575.46422	-885486.070926
1500453774.5016603	5359807.17123	-2274411.0206	-887001.240054
1500453775.5016603	5370230.91414	-2262164.77513	-884969.187558
1500453776.5016603	5362279.64652	-2265555.08757	-899112.462401
1500453777.5016603	5356944.70082	-2257546.68773	-905276.00995
1500453778.5016603	5366586.58842	-2248710.79278	-895507.2919
1500453779.5016603	5347981.9861	-2228172.1057	-911581.648472
1500453780.5016603	5345814.79567	-2230639.71042	-915570.06467
1500453781.5016603	5345175.33712	-2213404.86785	-918205.813525
1500453782.5016603	5352376.90006	-2213806.48693	-915600.02655
1500453783.5016603	5344502.23063	-2204400.0901	-915988.156876
1500453784.5016603	5350164.40351	-2190289.27495	-924343.171391
1500453785.5016603	5355265.6471	-2194960.96349	-929560.316402
1500453786.5016603	5341965.38182	-2178439.10901	-922980.367545
1500453787.5016603	5339278.93861	-2167875.05427	-922825.782373
1500453788.5016603	5343156.84128	-2175230.22529	-929852.97924
1500453789.5016603	5351883.73379	-2157686.01806	-941417.722207
1500453790.5016603	5344116.19722	-2141142.22752	-933791.153892
1500453791.5016603	5349775.59657	-2138976.42264	-952136.577663
1500453792.5016603	5336265.61846	-2139464.19322	-942342.348772
1500453793.5016603	5329396.4109	-2130818.33061	-953286.134485
1500453794.5016603	5340828.13043	-2110872.02993	-949628.938989
1500453795.5016603	5342976.33545	-2106208.76747	-960866.574644
1500453796.5016603	5338394.17547	-2101641.53816	-954499.977669
1500453797.5016603	5331538.34252	-2086469.13767	-966641.609104
1500453798.5016603	5325959.19982	-2080165.49173	-956837.631318
1500453799.5016603	5334617.17509	-2074661.24325	-964314.495646
1500453800.5016603	5331105.30433	-2059099.05088	-976472.146911
1500453801.5016603	5323480.79568	-2060946.29934	-975838.264197
1500453802.5016603	5320551.78871	-2051709.96394	-968356.498837
1500453803.5016603	5332309.34229	-2047135.03696	-974914.281384
1500453804.5016603	5321449.62692	-2027016.43121	-977721.884539
1500453805.5016603	5322893.6866	-2031377.8729	-991448.779503
1500453806.5016603	5328621.22494	-2028878.52141	-989668.663274
1500453807.5016603	5325609.18491	-2018166.74003	-990324.897514
1500453808.5016603	5320308.13477	-1999600.41473	-1002716.99937
1500453809.5016603	5314567.81536	-2000534.86444	-993938.270165
1500453810.5016603	5310067.78231	-1984914.77883	-1006642.97916
1500453811.5016603	5308083.64373	-1986899.84717	-1012211.03456
1500453812.5016603	5309812.24734	-1962168.06507	-999916.695795
1500453813.5016603	5301071.19538	-1959426.93971	-1008536.59845
1500453814.5016603	5300898.96343	-1953152.09842	-1014417.49431
1500453815.5016603	5297702.69744	-1951677.66109	-1021035.37486
1500453816.5016603	5313439.98525	-1943211.7337	-1013220.70409
1500453817.5016603	5300051.8775	-1927732.68391	-1023850.78957
1500453818.5016603	5305797.10501	-1928704.97827	-1032920.61752
1500453819.5016603	5303535.93946	-1905975.31889	-1034606.62309
1500453820.5016603	5305214.36491	-1898318.88295	-1037459.80057
1500453821.5016603	5291138.35805	-1898604.00967	-1030285.89373
1500453822.5016603	5291895.16626	-1889096.99226	-1037050.99466
1500453823.5016603	5297227.83447	-1879955.58209	-1048280.1373
1500453824.5016603	5289979.55731	-1880645.76652	-1041890.50583
1500453825.5016603	5285773.93649	-1872011.04304	-1054906.53193
1500453826.5016603	5291602.78246	-1855278.9198	-1053943.03727
1500453827.5016603	5289050.14776	-1857259.3328	-1051110.17507
1500453828.5016603	5286014.054	-1838807.97308	-1066927.89234
1500453829.5016603	5274730.85282	-1831981.44502	-1051991.30172
1500453830.5016603	5284892.92074	-1822291.93969	-1067212.77493
1500453831.5016603	5274243.42856	-1810654.15252	-1061929.13342
1500453832.5016603	5271740.88619	-1818455.59295	-1063536.26436
1500453833.5016603	5283987.45953	-1802405.04829	-1080950.07002
1500453834.5016603	5265909.63897	-1786230.33594	-1068855.53722
1500453835.5016603	5266805.88564	-1789711.78266	-1071435.1659
1500453836.5016603	5269788.50525	-1783595.67997	-1081126.58517
1500453837.5016603	5274726.09371	-1775806.7662	-1088515.76899
1500453838.5016603	5265297.95858	-1758182.23531	-1088974.71654
1500453839.5016603	5265922.18326	-1752156.71131	-1092327.77835
1500453840.5016603	5253647.71553	-1746713.91934	-1094288.65892
1500453841.5016603	5268602.83115	-1728866.56129	-1104242.97491
1500453842.5016603	5251249.91616	-1735955.02866	-1098617.76433
1500453843.5016603	5264357.19712	-1725637.04265	-1105260.53382
1500453844.5016603	5261990.62404	-1707260.21202	-1097217.42201
1500453845.5016603	5260981.88195	-1711712.87791	-1100269.24271
1500453846.5016603	5239982.12031	-1687553.67107	-1119376.70294
1500453847.5016603	5238938.01992	-1679091.20295	-1120803.246
1500453848.5016603	5245873.91465	-1682708.5589	-1112406.11035
1500453849.5016603	5244960.27655	-1664171.87166	-1114636.14776
1500453850.5016603	5239822.80559	-1663289.62307	-1122153.68093
1500453851.5016603	5237017.26658	-1657983.48414	-1121903.32217
1500453852.5016603	5247684.31955	-1649478.89686	-1137433.58909
1500453853.5016603	5240677.70852	-1631604.25319	-1133835.40496
1500453854.5016603	5229527.37256	-1624237.53359	-1136544.66538
1500453855.5016603	5230303.08323	-1628439.51903	-1132929.71002
1500453856.5016603	5231764.72078	-1603480.88086	-1140705.1009
1500453857.5016603	5223992.38263	-1593841.72836	-1144200.20419
1500453858.5016603	5225654.61731	-1598099.79466	-1147520.78914
1500453859.5016603	5223027.06275	-1579909.95909	-1148694.89492
1500453860.5016603	5227932.25907	-1586088.43639	-1145881.0368
1500453861.5016603	5221781.34134	-1566357.9772	-1164940.60361
1500453862.5016603	5215676.03883	-1561212.63649	-1164735.22938
1500453863.5016603	5217080.35353	-1550793.15702	-1154331.6163
1500453864.5016603	5220871.05486	-1551843.23121	-1162563.3583
1500453865.5016603	5200731.23451	-1539465.0425	-1171992.54561
1500453866.5016603	5210781.01502	-1534070.85018	-1168496.43513
1500453867.5016603	5214293.85924	-1527456.45327	-1180298.801
1500453868.5016603	5212016.77491	-1503867.29821	-1179330.98279
1500453869.5016603	5202474.7838	-1503596.3481	-1188997.56626
1500453870.5016603	5206659.62196	-1484805.3368	-1179201.69963
1500453871.5016603	5189634.86172	-1480463.05299	-1195317.29398
1500453872.5016603	5194407.63274	-1481345.69188	-1189347.25154
1500453873.5016603	5189787.54975	-1473931.93457	-1201072.04441
1500453874.5016603	5188685.09896	-1470519.71281	-1200863.68597
1500453875.5016603	5186401.50656	-1454216.92812	-1198128.71813
1500453876.5016603	5175709.02895	-1446246.2953	-1207551.97741
1500453877.5016603	5176501.46351	-1435753.50767	-1200728.06378
1500453878.5016603	5177095.12443	-1426671.3914	-1203656.96708
1500453879.5016603	5177259.55471	-1422788.71774	-1205783.91558
1500453880.5016603	5171829.29448	-1404942.72557	-1220548.45186
1500453881.5016603	5165136.69363	-1407549.56148	-1214846.64142
1500453882.5016603	5173119.1126	-1398172.05495	-1213406.83969
1500453883.5016603	5162351.9331	-1377376.22831	-1219742.27928
1500453884.5016603	5160335.67416	-1368710.70738	-1230016.4814
1500453885.5016603	5163919.49133	-1360375.88933	-1221014.90985
1500453886.5016603	5160699.30732	-1357339.16142	-1237121.77927
1500453887.5016603	5156388.28279	-1349344.40866	-1228576.5112
1500453888.5016603	5162409.74231	-1337941.44622	-1242409.63187
1500453889.5016603	5162659.56022	-1330258.71484	-1236838.16855
1500453890.5016603	5154298.0731	-1323415.4391	-1243683.47006
1500453891.5016603	5145139.8313	-1319271.71669	-1249862.94477
1500453892.5016603	5155428.97942	-1311893.22371	-1243234.69571
1500453893.5016603	5136943.60909	-1294132.99478	-1242794.20638
1500453894.5016603	5148136.70323	-1300904.834	-1262649.95498
1500453895.5016603	5134863.42398	-1287686.94438	-1267813.54984
1500453896.5016603	5137412.62867	-1278884.2682	-1267678.964
1500453897.5016603	5139740.26761	-1269397.41297	-1272884.98648
1500453898.5016603	5122737.70937	-1250448.55641	-1260085.72517
1500453899.5016603	5138329.08781	-1242961.35313	-1265809.71197
1500453900.5016603	5125488.03002	-1239844.33185	-1282271.27858
1500453901.5016603	5115297.28444	-1242007.61501	-1265968.45522
1500453902.5016603	5117309.67308	-1233738.16345	-1281101.79026
1500453903.5016603	5115895.82175	-1218185.73604	-1285567.66725
1500453904.5016603	5107569.11428	-1216184.86057	-1278968.26601
1500453905.5016603	5120170.56575	-1207867.94901	-1281099.83642
1500453906.5016603	5100763.06373	-1200772.52143	-1283648.43164
1500453907.5016603	5112038.3621	-1182020.09723	-1293629.55144
1500453908.5016603	5104122.83423	-1169860.82666	-1291541.10866
1500453909.5016603	5108950.64447	-1171543.62734	-1295887.95399
1500453910.5016603	5093643.2077	-1158461.06876	-1295064.52861
1500453911.5016603	5095579.14292	-1151252.37837	-1297245.69296
