filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453744d485_10000	1500453744.4857428	0	10000.0	7218905.3531733	0.07491042424253597	166.05271729025344	245.19021477406662	86.47433518470939	260.1686899080721
