time	x	y	z
1500453761.1643913	-861634.454531	-2290050.80023	1319036.93609
1500453762.1643913	-867407.602724	-2297991.51135	1330431.51357
1500453763.1643913	-873164.889152	-2305890.20047	1341801.76225
1500453764.1643913	-878906.441303	-2313747.33786	1353147.83189
1500453765.1643913	-884632.384855	-2321563.38514	1364469.87082
1500453766.1643913	-890342.843718	-2329338.79556	1375768.02595
1500453767.1643913	-896037.940067	-2337074.01416	1387042.44275
1500453768.1643913	-901717.794371	-2344769.47799	1398293.26527
1500453769.1643913	-907382.525433	-2352425.6163	1409520.63618
1500453770.1643913	-913032.250414	-2360042.85074	1420724.69678
1500453771.1643913	-918667.084872	-2367621.59555	1431905.58696
1500453772.1643913	-924287.142786	-2375162.25773	1443063.44528
1500453773.1643913	-929892.536588	-2382665.23719	1454198.40893
1500453774.1643913	-935483.377195	-2390130.92698	1465310.61379
1500453775.1643913	-941059.774032	-2397559.71339	1476400.1944
1500453776.1643913	-946621.835064	-2404951.97613	1487467.284
1500453777.1643913	-952169.66682	-2412308.08851	1498512.01453
1500453778.1643913	-957703.374423	-2419628.41755	1509534.51665
1500453779.1643913	-963223.061611	-2426913.32415	1520534.91976
1500453780.1643913	-968728.830766	-2434163.16321	1531513.35199
1500453781.1643913	-974220.782939	-2441378.2838	1542469.94025
1500453782.1643913	-979699.01787	-2448559.02924	1553404.81019
1500453783.1643913	-985163.634017	-2455705.7373	1564318.08627
1500453784.1643913	-990614.728575	-2462818.74025	1575209.89173
1500453785.1643913	-996052.397498	-2469898.36503	1586080.34864
1500453786.1643913	-1001476.73552	-2476944.93336	1596929.57789
1500453787.1643913	-1006887.8362	-2483958.76184	1607757.69918
1500453788.1643913	-1012285.79189	-2490940.16208	1618564.83109
1500453789.1643913	-1017670.6938	-2497889.4408	1629351.09105
1500453790.1643913	-1023042.63203	-2504806.89992	1640116.59538
1500453791.1643913	-1028401.69553	-2511692.83669	1650861.45926
1500453792.1643913	-1033747.97217	-2518547.54378	1661585.79679
1500453793.1643913	-1039081.54875	-2525371.30938	1672289.72099
1500453794.1643913	-1044402.511	-2532164.41727	1682973.3438
1500453795.1643913	-1049710.94362	-2538927.14694	1693636.77608
1500453796.1643913	-1055006.93029	-2545659.77368	1704280.12766
1500453797.1643913	-1060290.55367	-2552362.56866	1714903.50733
1500453798.1643913	-1065561.89544	-2559035.79899	1725507.02285
1500453799.1643913	-1070821.03632	-2565679.72786	1736090.78097
1500453800.1643913	-1076068.05606	-2572294.61455	1746654.88744
1500453801.1643913	-1081303.03347	-2578880.71458	1757199.44702
1500453802.1643913	-1086526.04644	-2585438.27973	1767724.56348
1500453803.1643913	-1091737.17196	-2591967.55814	1778230.33964
1500453804.1643913	-1096936.48612	-2598468.79438	1788716.87736
1500453805.1643913	-1102124.06412	-2604942.22953	1799184.27753
1500453806.1643913	-1107299.98031	-2611388.10123	1809632.64015
1500453807.1643913	-1112464.30818	-2617806.64375	1820062.06427
1500453808.1643913	-1117617.12038	-2624198.08806	1830472.64804
1500453809.1643913	-1122758.48875	-2630562.66192	1840864.48869
1500453810.1643913	-1127888.48431	-2636900.58989	1851237.68259
1500453811.1643913	-1133007.17729	-2643212.09344	1861592.3252
1500453812.1643913	-1138114.63711	-2649497.39097	1871928.51114
1500453813.1643913	-1143210.93244	-2655756.69791	1882246.33414
1500453814.1643913	-1148296.13118	-2661990.22672	1892545.8871
1500453815.1643913	-1153370.3005	-2668198.187	1902827.26208
1500453816.1643913	-1158433.5068	-2674380.78553	1913090.55031
1500453817.1643913	-1163485.81577	-2680538.2263	1923335.8422
1500453818.1643913	-1168527.2924	-2686670.71058	1933563.22734
1500453819.1643913	-1173558.00095	-2692778.43697	1943772.79453
1500453820.1643913	-1178578.00501	-2698861.60143	1953964.63179
1500453821.1643913	-1183587.36746	-2704920.39736	1964138.82633
1500453822.1643913	-1188586.15053	-2710955.01563	1974295.46461
1500453823.1643913	-1193574.41579	-2716965.64462	1984434.63233
1500453824.1643913	-1198552.22414	-2722952.47027	1994556.41441
1500453825.1643913	-1203519.63585	-2728915.67613	2004660.89504
1500453826.1643913	-1208476.71056	-2734855.44338	2014748.15768
1500453827.1643913	-1213423.50726	-2740771.95091	2024818.28505
1500453828.1643913	-1218360.08437	-2746665.37532	2034871.35915
1500453829.1643913	-1223286.49967	-2752535.891	2044907.46128
1500453830.1643913	-1228202.81035	-2758383.67013	2054926.67203
1500453831.1643913	-1233109.07302	-2764208.88273	2064929.07128
1500453832.1643913	-1238005.34371	-2770011.69673	2074914.73825
1500453833.1643913	-1242891.67788	-2775792.27796	2084883.75146
1500453834.1643913	-1247768.13041	-2781550.7902	2094836.18877
1500453835.1643913	-1252634.75565	-2787287.39524	2104772.12736
1500453836.1643913	-1257491.6074	-2793002.25287	2114691.64377
1500453837.1643913	-1262338.73889	-2798695.52096	2124594.8139
1500453838.1643913	-1267176.20287	-2804367.35546	2134481.71298
1500453839.1643913	-1272004.05151	-2810017.91044	2144352.41562
1500453840.1643913	-1276822.33652	-2815647.33811	2154206.99582
1500453841.1643913	-1281631.10905	-2821255.78891	2164045.52694
1500453842.1643913	-1286430.41979	-2826843.41143	2173868.08172
1500453843.1643913	-1291220.3189	-2832410.35255	2183674.73232
1500453844.1643913	-1296000.85608	-2837956.75742	2193465.55028
1500453845.1643913	-1300772.08054	-2843482.76945	2203240.60657
1500453846.1643913	-1305534.04099	-2848988.53042	2212999.97154
1500453847.1643913	-1310286.78571	-2854474.18045	2222743.71501
1500453848.1643913	-1315030.3625	-2859939.85804	2232471.90618
1500453849.1643913	-1319764.8187	-2865385.70009	2242184.6137
1500453850.1643913	-1324490.2012	-2870811.84194	2251881.90569
1500453851.1643913	-1329206.55647	-2876218.41738	2261563.84967
1500453852.1643913	-1333913.93051	-2881605.5587	2271230.51264
1500453853.1643913	-1338612.3689	-2886973.39668	2280881.96106
1500453854.1643913	-1343301.91681	-2892322.06062	2290518.26084
1500453855.1643913	-1347982.61896	-2897651.67838	2300139.47737
1500453856.1643913	-1352654.51969	-2902962.37641	2309745.67552
1500453857.1643913	-1357317.6629	-2908254.27973	2319336.91964
1500453858.1643913	-1361972.0921	-2913527.51199	2328913.27356
1500453859.1643913	-1366617.8504	-2918782.19548	2338474.80062
1500453860.1643913	-1371254.98051	-2924018.45115	2348021.56365
1500453861.1643913	-1375883.52476	-2929236.39862	2357553.62497
1500453862.1643913	-1380503.5251	-2934436.15621	2367071.04643
1500453863.1643913	-1385115.02309	-2939617.84098	2376573.8894
1500453864.1643913	-1389718.05992	-2944781.56871	2386062.21476
1500453865.1643913	-1394312.67642	-2949927.45393	2395536.08291
1500453866.1643913	-1398898.91304	-2955055.60996	2404995.55378
1500453867.1643913	-1403476.80988	-2960166.14892	2414440.68686
1500453868.1643913	-1408046.40668	-2965259.18173	2423871.54115
1500453869.1643913	-1412607.74285	-2970334.81813	2433288.17522
1500453870.1643913	-1417160.85742	-2975393.16673	2442690.64718
1500453871.1643913	-1421705.7891	-2980434.33498	2452079.01469
1500453872.1643913	-1426242.57625	-2985458.42922	2461453.33499
1500453873.1643913	-1430771.25692	-2990465.55469	2470813.66486
1500453874.1643913	-1435291.86881	-2995455.81554	2480160.06066
1500453875.1643913	-1439804.44929	-3000429.31484	2489492.57833
1500453876.1643913	-1444309.03543	-3005386.15461	2498811.27339
1500453877.1643913	-1448805.66396	-3010326.43581	2508116.20092
1500453878.1643913	-1453294.37132	-3015250.25841	2517407.41562
1500453879.1643913	-1457775.19361	-3020157.72132	2526684.97176
1500453880.1643913	-1462248.16665	-3025048.92249	2535948.92321
1500453881.1643913	-1466713.32596	-3029923.95886	2545199.32344
1500453882.1643913	-1471170.70673	-3034782.92641	2554436.22553
1500453883.1643913	-1475620.34389	-3039625.92017	2563659.68215
1500453884.1643913	-1480062.27207	-3044453.0342	2572869.74562
1500453885.1643913	-1484496.52559	-3049264.36165	2582066.46783
1500453886.1643913	-1488923.13851	-3054059.99475	2591249.90032
1500453887.1643913	-1493342.14459	-3058840.02481	2600420.09426
1500453888.1643913	-1497753.57734	-3063604.54226	2609577.10041
1500453889.1643913	-1502157.46996	-3068353.63664	2618720.9692
1500453890.1643913	-1506553.85541	-3073087.39663	2627851.75068
1500453891.1643913	-1510942.76636	-3077805.91005	2636969.49454
1500453892.1643913	-1515324.23522	-3082509.26385	2646074.25012
1500453893.1643913	-1519698.29415	-3087197.54418	2655166.06639
1500453894.1643913	-1524064.97502	-3091870.83635	2664244.99198
1500453895.1643913	-1528424.30949	-3096529.22485	2673311.07518
1500453896.1643913	-1532776.32892	-3101172.79338	2682364.36393
1500453897.1643913	-1537121.06446	-3105801.62484	2691404.90582
1500453898.1643913	-1541458.54697	-3110415.80134	2700432.74812
1500453899.1643913	-1545788.80711	-3115015.40425	2709447.93777
1500453900.1643913	-1550111.87527	-3119600.51414	2718450.52136
1500453901.1643913	-1554427.7816	-3124171.21086	2727440.54517
1500453902.1643913	-1558736.55603	-3128727.57351	2736418.05515
1500453903.1643913	-1563038.22824	-3133269.68044	2745383.09693
1500453904.1643913	-1567332.82769	-3137797.60929	2754335.71583
1500453905.1643913	-1571620.3836	-3142311.437	2763275.95685
1500453906.1643913	-1575900.92498	-3146811.23979	2772203.86467
1500453907.1643913	-1580174.4806	-3151297.09319	2781119.48369
1500453908.1643913	-1584441.07902	-3155769.07203	2790022.85797
1500453909.1643913	-1588700.74857	-3160227.25049	2798914.0313
1500453910.1643913	-1592953.51737	-3164671.70205	2807793.04715
1500453911.1643913	-1597199.41334	-3169102.49955	2816659.94871
1500453912.1643913	-1601438.46416	-3173519.71518	2825514.77885
1500453913.1643913	-1605670.69732	-3177923.42046	2834357.58019
1500453914.1643913	-1609896.1401	-3182313.6863	2843188.39502
1500453915.1643913	-1614114.81956	-3186690.58297	2852007.26537
1500453916.1643913	-1618326.76258	-3191054.18012	2860814.233
1500453917.1643913	-1622531.99584	-3195404.54678	2869609.33935
1500453918.1643913	-1626730.54579	-3199741.7514	2878392.62561
1500453919.1643913	-1630922.43871	-3204065.86179	2887164.13271
1500453920.1643913	-1635107.70069	-3208376.9452	2895923.90127
1500453921.1643913	-1639286.3576	-3212675.06829	2904671.97168
1500453922.1643913	-1643458.43516	-3216960.29714	2913408.38403
1500453923.1643913	-1647623.95886	-3221232.69726	2922133.17817
1500453924.1643913	-1651782.95403	-3225492.3336	2930846.39367
1500453925.1643913	-1655935.4458	-3229739.27054	2939548.06986
1500453926.1643913	-1660081.45914	-3233973.57193	2948238.24579
1500453927.1643913	-1664221.01883	-3238195.30107	2956916.96029
1500453928.1643913	-1668354.14944	-3242404.52071	2965584.2519
1500453929.1643913	-1672480.87542	-3246601.29309	2974240.15893
1500453930.1643913	-1676601.22099	-3250785.67991	2982884.71944
1500453931.1643913	-1680715.21024	-3254957.74235	2991517.97124
1500453932.1643913	-1684822.86707	-3259117.5411	3000139.95191
1500453933.1643913	-1688924.21519	-3263265.13633	3008750.69877
1500453934.1643913	-1693019.27819	-3267400.58769	3017350.24892
1500453935.1643913	-1697108.07944	-3271523.95437	3025938.63922
1500453936.1643913	-1701190.64219	-3275635.29506	3034515.90627
