-5.474302784880258343e+00,2.706426987283873764e+00,5.820823345485094613e+00
-5.465727161341027873e+00,2.708431905723529987e+00,5.826904389195888712e+00
-5.457144099545773841e+00,2.710431442473226316e+00,5.832973375484015399e+00
-5.448553625629778630e+00,2.712425596227288516e+00,5.839030297513630785e+00
-5.439955769102550853e+00,2.714414367395433736e+00,5.845075152147191311e+00
-5.431350552541990950e+00,2.716397752956702938e+00,5.851107928870463049e+00
-5.422738010411110920e+00,2.718375755870782395e+00,5.857128630061240848e+00
-5.414118160330573026e+00,2.720348370681724415e+00,5.863137239971491610e+00
-5.405491031622428721e+00,2.722315597827654088e+00,5.869133755560880239e+00
-5.396856656566225929e+00,2.724277439288216307e+00,5.875118177126449126e+00
-5.388215057797561158e+00,2.726233892204851461e+00,5.881090494542538849e+00
-5.379566259526240124e+00,2.728184954534461859e+00,5.887050699441972235e+00
-5.370910293990796447e+00,2.730130628337966936e+00,5.892998792330624624e+00
-5.362247180204993136e+00,2.732070908985544833e+00,5.898934759272214556e+00
-5.353576952042677028e+00,2.734005799445999418e+00,5.904858602749432528e+00
-5.344899635206250110e+00,2.735935298559422524e+00,5.910770316342603081e+00
-5.336215248440220549e+00,2.737859401614251897e+00,5.916669885956545194e+00
-5.327523830452309817e+00,2.739778114185230873e+00,5.922557319736611703e+00
-5.318825398472689869e+00,2.741691430835585308e+00,5.928432602041636024e+00
-5.310119982804255123e+00,2.743599352888519416e+00,5.934295731844406063e+00
-5.301407607052755822e+00,2.745501878236228155e+00,5.940146700710245753e+00
-5.292688301498511549e+00,2.747399008262768394e+00,5.945985507766107681e+00
-5.283962091309646780e+00,2.749290741735427979e+00,5.951812146487927890e+00
-5.275229001696994047e+00,2.751177077466916643e+00,5.957626610453843341e+00
-5.266489056207655395e+00,2.753058013425031980e+00,5.963428891420642586e+00
-5.257742286368416451e+00,2.754933551784823020e+00,5.969218990265968472e+00
-5.248988718798909048e+00,2.756803692193564359e+00,5.974996902404100751e+00
-5.240228373801485873e+00,2.758668430997545329e+00,5.980762616099020157e+00
-5.231461281000245656e+00,2.760527769476733617e+00,5.986516130314647022e+00
-5.222687468756053164e+00,2.762381708285913451e+00,5.992257442675424706e+00
-5.213906961576674881e+00,2.764230246074817821e+00,5.997986546462744428e+00
-5.205119781435942450e+00,2.766073380167951790e+00,6.003703432084112279e+00
-5.196325960855106452e+00,2.767911113526929867e+00,6.009408102196582391e+00
-5.187525523189055576e+00,2.769743444275430289e+00,6.015100548960364613e+00
-5.178718494546606266e+00,2.771570372024527273e+00,6.020780767771339193e+00
-5.169904901178096424e+00,2.773391896501872900e+00,6.026448754292647259e+00
-5.161084767789139605e+00,2.775208016625123175e+00,6.032104502428855319e+00
-5.152258121954719883e+00,2.777018732891793462e+00,6.037748009529524396e+00
-5.143424988371635642e+00,2.778824044275623795e+00,6.043379269635880569e+00
-5.134585394512414247e+00,2.780623951287301665e+00,6.048998280146259177e+00
-5.125739363139197202e+00,2.782418451906944146e+00,6.054605032953663368e+00
-5.116886923727105518e+00,2.784207547794596671e+00,6.060199527972878641e+00
-5.108028101779157559e+00,2.785991238483998877e+00,6.065781760495533526e+00
-5.099162920220067008e+00,2.787769522130263855e+00,6.071351722821662023e+00
-5.090291406466789681e+00,2.789542399369325576e+00,6.076909412658204168e+00
-5.081413587801863585e+00,2.791309870799734139e+00,6.082454827642665762e+00
-5.072529488384995844e+00,2.793071935339648260e+00,6.087987961757967526e+00
-5.063639132338132676e+00,2.794828591905749615e+00,6.093508808986714875e+00
-5.054742548493641685e+00,2.796579842051786446e+00,6.099017369075510508e+00
-5.045839760692182985e+00,2.798325684600238006e+00,6.104513635818825890e+00
-5.036930794689941315e+00,2.800066119468475723e+00,6.109997605406586985e+00
-5.028015675859542455e+00,2.801801146383316343e+00,6.115469273622685442e+00
-5.019094432856748611e+00,2.803530766945829811e+00,6.120928640348699545e+00
-5.010167084951904215e+00,2.805254977533504945e+00,6.126375694071905187e+00
-5.001233661999270552e+00,2.806973780478552616e+00,6.131810436282842502e+00
-4.992294191030706152e+00,2.808687176569440780e+00,6.137232865118822822e+00
-4.983348692551854420e+00,2.810395162953149395e+00,6.142642970762464572e+00
-4.974397195077129297e+00,2.812097741310596533e+00,6.148040753310831441e+00
-4.965439723606190014e+00,2.813794911379070562e+00,6.153426208626474825e+00
-4.956476303487058033e+00,2.815486673123869465e+00,6.158799333069683080e+00
-4.947506961211183274e+00,2.817173027186435252e+00,6.164160124494700632e+00
-4.938531718902956058e+00,2.818853971755456822e+00,6.169508575395937555e+00
-4.929550604681647741e+00,2.820529508465379198e+00,6.174844685809642186e+00
-4.920563643408534027e+00,2.822199637125408778e+00,6.180168451792102502e+00
-4.911570858634992653e+00,2.823864356821566890e+00,6.185479867819306143e+00
-4.902572278222042890e+00,2.825523669144896832e+00,6.190778933862744360e+00
-4.893567925516937756e+00,2.827177573123292653e+00,6.196065644285831731e+00
-4.884557826908032752e+00,2.828826069570502533e+00,6.201339997372488533e+00
-4.875542005737706575e+00,2.830469157562121030e+00,6.206601987606689796e+00
-4.866520486505439891e+00,2.832106836871583155e+00,6.211851611001987905e+00
-4.857493295804012234e+00,2.833739108526728057e+00,6.217088866339038233e+00
-4.848460460930693827e+00,2.835365974001045064e+00,6.222313753378481138e+00
-4.839422003697929853e+00,2.836987431596912579e+00,6.227526264935959510e+00
-4.830377950135578580e+00,2.838603482107434406e+00,6.232726399295771991e+00
-4.821328324766250617e+00,2.840214125475141405e+00,6.237914152882078511e+00
-4.812273152143650812e+00,2.841819361688804779e+00,6.243089522230373944e+00
-4.803212459687524749e+00,2.843419192467441015e+00,6.248252507684735058e+00
-4.794146270313590641e+00,2.845013616896824082e+00,6.253403103808613750e+00
-4.785074607048532158e+00,2.846602634146246036e+00,6.258541305356997597e+00
-4.775997496906969175e+00,2.848186245790423676e+00,6.263667112378754176e+00
-4.766914967443958595e+00,2.849764453773323769e+00,6.268780525745643040e+00
-4.757827038357716809e+00,2.851337255363120882e+00,6.273881536052702046e+00
-4.748733738287816308e+00,2.852904653216396191e+00,6.278970145750078835e+00
-4.739635087101355282e+00,2.854466644747849724e+00,6.284046345766375552e+00
-4.730531113314021319e+00,2.856023232605211959e+00,6.289110138552126195e+00
-4.721421842421793080e+00,2.857574417662120947e+00,6.294161522662151675e+00
-4.712307297149457952e+00,2.859120199140940510e+00,6.299200493021519520e+00
-4.703187502919598195e+00,2.860660577929875714e+00,6.304227048230982788e+00
-4.694062482267374214e+00,2.862195553184213814e+00,6.309241183080061433e+00
-4.684932262032980077e+00,2.863725126721487158e+00,6.314242898231583467e+00
-4.675796867673600588e+00,2.865249299551207773e+00,6.319232192578626339e+00
-4.666656321601938551e+00,2.866768070845184813e+00,6.324209060967692864e+00
-4.657510646186070247e+00,2.868281439767866647e+00,6.329173498228236383e+00
-4.648359869643766018e+00,2.869789409119217538e+00,6.334125507228278273e+00
-4.639204017103232935e+00,2.871291979839750486e+00,6.339065086735014454e+00
-4.630043108005876817e+00,2.872789149368143224e+00,6.343992227791624749e+00
-4.620877171748577261e+00,2.874280921347685869e+00,6.348906935149688735e+00
-4.611706230657384609e+00,2.875767295068966334e+00,6.353809203955178120e+00
-4.602530309703832145e+00,2.877248271494839749e+00,6.358699033055110306e+00
-4.593349431080692824e+00,2.878723849881766661e+00,6.363576417530746987e+00
-4.584163621245175513e+00,2.880194032189125508e+00,6.368441358445587674e+00
-4.574972903598361285e+00,2.881658818487873308e+00,6.373293852695839590e+00
-4.565777301733584537e+00,2.883118209002400789e+00,6.378133897522848983e+00
-4.556576841843274828e+00,2.884572205630021813e+00,6.382961493877615133e+00
-4.547371544481656258e+00,2.886020806727522814e+00,6.387776634879677395e+00
-4.538161440178003048e+00,2.887464017020556106e+00,6.392579327758451058e+00
-4.528946545290301273e+00,2.888901832246190793e+00,6.397369559843570030e+00
-4.519726889934062797e+00,2.890334256941683222e+00,6.402147337965133467e+00
-4.510502493282061209e+00,2.891761288685944287e+00,6.406912653540784319e+00
-4.501273384138324118e+00,2.893182931256590429e+00,6.411665511734958578e+00
-4.492039583045855267e+00,2.894599183162471334e+00,6.416405906039139850e+00
-4.482801115806046788e+00,2.896010046326302767e+00,6.421133837519708010e+00
-4.473558004077045069e+00,2.897415520023432389e+00,6.425849301380012868e+00
-4.464310275356888624e+00,2.898815607343871559e+00,6.430552301290903827e+00
-4.455057951143368555e+00,2.900210307525709297e+00,6.435242832384843403e+00
-4.445801055886149378e+00,2.901599621744830326e+00,6.439920894102372451e+00
-4.436539612580561176e+00,2.902983550260451295e+00,6.444586483852539516e+00
-4.427273645616947917e+00,2.904362094282736617e+00,6.449239601164433289e+00
-4.418003179199741837e+00,2.905735254924714628e+00,6.453880245357731305e+00
-4.408728234805881385e+00,2.907103031537817017e+00,6.458508411847770248e+00
-4.399448842355095479e+00,2.908465429080446807e+00,6.463124108510955423e+00
-4.390165016227348005e+00,2.909822442262348208e+00,6.467727320456555518e+00
-4.380876788931900911e+00,2.911174077838254437e+00,6.472318059575154159e+00
-4.371584179082790733e+00,2.912520333374418957e+00,6.476896317333071806e+00
-4.362287210705694918e+00,2.913861210056025719e+00,6.481462093252793544e+00
-4.352985909256336328e+00,2.915196710065044883e+00,6.486015389078619187e+00
-4.343680297333579077e+00,2.916526833705062050e+00,6.490556202385207918e+00
-4.334370397643093398e+00,2.917851581375193515e+00,6.495084530963508129e+00
-4.325056234070460803e+00,2.919170954301637977e+00,6.499600374453164520e+00
-4.315737830567351274e+00,2.920484953784656668e+00,6.504103732665837967e+00
-4.306415209628869256e+00,2.921793580177187266e+00,6.508594603307289006e+00
-4.297088399088424104e+00,2.923096837488176725e+00,6.513072992239151482e+00
-4.287757415988840748e+00,2.924394722418576897e+00,6.517538889045254358e+00
-4.278422285599321917e+00,2.925687237293423948e+00,6.521992295844476928e+00
-4.269083034189060655e+00,2.926974385168878534e+00,6.526433216397352410e+00
-4.259739682800571359e+00,2.928256165556127222e+00,6.530861646565863765e+00
-4.250392255170021727e+00,2.929532579835731898e+00,6.535277586388002824e+00
-4.241040773448402135e+00,2.930803628335056921e+00,6.539681033555555523e+00
-4.231685261393907993e+00,2.932069312512460613e+00,6.544071988294564157e+00
-4.222325742553975303e+00,2.933329633720894059e+00,6.548450450596095429e+00
-4.212962242865394558e+00,2.934584595013056241e+00,6.552816424262646322e+00
-4.203594780708053591e+00,2.935834194208583270e+00,6.557169901408210322e+00
