time	x	y	z
1500453721.1999133	4902654.1493	-43733.7933226	1741537.7057
1500453722.1999133	4905141.40666	-42520.7458616	1731255.00857
1500453723.1999133	4904014.91673	-33345.4987084	1718870.43257
1500453724.1999133	4901232.35061	-17428.3126475	1723926.5019
1500453725.1999133	4908681.05775	-22828.8398325	1717090.95039
1500453726.1999133	4909619.83644	-17796.6609156	1710250.70171
1500453727.1999133	4920117.88515	-6227.91915234	1690981.123
1500453728.1999133	4916208.20256	5418.02730454	1699907.16384
1500453729.1999133	4923227.66361	4354.38321985	1677066.4228
1500453730.1999133	4911168.40583	18097.3301686	1682706.61472
1500453731.1999133	4925281.07703	30307.1205736	1661054.35201
1500453732.1999133	4916109.66897	30150.0785358	1670475.22801
1500453733.1999133	4916386.62698	49151.718006	1651028.4373
1500453734.1999133	4915078.17754	51999.7155647	1652348.85984
1500453735.1999133	4918841.27598	62495.2474081	1644003.29407
1500453736.1999133	4913961.55926	62172.162701	1644575.79366
1500453737.1999133	4925027.7722	76565.1643985	1628588.51695
1500453738.1999133	4918552.80976	69876.4078261	1625873.28333
1500453739.1999133	4923504.68586	86803.7672484	1625964.07112
1500453740.1999133	4921338.15477	100789.6163	1605723.05416
1500453741.1999133	4937440.41198	105148.670071	1601596.26212
1500453742.1999133	4936184.4582	106834.308462	1607915.31276
1500453743.1999133	4933261.48412	122788.846887	1585000.08384
1500453744.1999133	4921686.29271	132161.803159	1592893.67091
1500453745.1999133	4926744.22416	128885.304725	1572829.4647
1500453746.1999133	4925714.74771	135132.551358	1569898.40796
1500453747.1999133	4930229.02372	149793.680739	1569997.23568
1500453748.1999133	4935061.92462	154204.957674	1561319.48547
1500453749.1999133	4931333.13581	153286.955464	1549534.02309
1500453750.1999133	4937671.36021	169590.308192	1541101.83484
1500453751.1999133	4947088.62135	173790.161833	1531239.20523
1500453752.1999133	4929957.13136	177197.127978	1526410.34644
1500453753.1999133	4932836.98976	188081.500179	1537082.59641
1500453754.1999133	4938590.33795	201551.368343	1523248.28157
1500453755.1999133	4941964.1246	209639.497451	1511438.20804
1500453756.1999133	4942119.44554	214208.83432	1501354.79579
1500453757.1999133	4951782.35213	226904.376639	1507578.19156
1500453758.1999133	4947484.13168	219509.23686	1498474.95079
1500453759.1999133	4934545.42779	233496.219147	1483417.239
1500453760.1999133	4938715.76585	241295.872872	1486384.65903
1500453761.1999133	4948516.64095	243244.548556	1480001.87018
1500453762.1999133	4954735.88585	261862.93648	1463702.20883
1500453763.1999133	4936821.85906	271467.395784	1465951.17572
1500453764.1999133	4946997.66659	274552.067143	1449436.19466
1500453765.1999133	4944254.86077	285065.79781	1443565.65182
1500453766.1999133	4955120.43435	278164.28569	1442147.20674
1500453767.1999133	4953582.13452	303146.48723	1434891.81729
1500453768.1999133	4950065.58746	305106.743128	1428950.4251
1500453769.1999133	4946124.76304	315286.311665	1430317.35182
1500453770.1999133	4952887.32383	309202.422453	1406075.98834
1500453771.1999133	4942755.86025	329866.633305	1413417.07041
1500453772.1999133	4958622.04562	339533.820247	1398175.49568
1500453773.1999133	4954893.75147	335772.524928	1387172.74263
1500453774.1999133	4958324.18169	344858.400291	1393139.54164
1500453775.1999133	4943615.94882	357060.803592	1375229.00396
1500453776.1999133	4946434.26815	371029.454195	1380513.71634
1500453777.1999133	4962597.8744	364208.099099	1376841.92372
1500453778.1999133	4951314.11904	379682.320494	1359860.57644
1500453779.1999133	4955665.69321	394408.440826	1357307.02382
1500453780.1999133	4954766.26919	384969.708419	1347661.18925
1500453781.1999133	4947615.80672	400114.521907	1350528.84382
1500453782.1999133	4951069.63403	411897.601128	1331886.99603
1500453783.1999133	4951277.17278	409652.883947	1334138.38445
1500453784.1999133	4956909.02313	420710.027959	1319591.81139
1500453785.1999133	4956159.56861	438807.643469	1319857.03362
1500453786.1999133	4950934.07227	445970.768212	1315889.24599
1500453787.1999133	4955871.69921	444734.000009	1293142.24347
1500453788.1999133	4950552.5443	459452.93575	1300387.7683
1500453789.1999133	4959574.14871	452873.045069	1279077.94411
1500453790.1999133	4951812.37293	469853.175742	1277157.06494
1500453791.1999133	4949982.70987	466285.525628	1266326.44991
1500453792.1999133	4949593.70119	481084.608666	1262953.60021
1500453793.1999133	4959000.28823	493783.042986	1260960.56049
1500453794.1999133	4966604.96935	501474.425802	1262934.46741
1500453795.1999133	4967973.18036	503177.287491	1244817.81547
1500453796.1999133	4964314.16299	520511.942642	1244609.71683
1500453797.1999133	4954964.07611	521937.345733	1227610.3773
1500453798.1999133	4958631.63266	521094.363401	1224420.32224
1500453799.1999133	4951305.66061	535645.039612	1216018.01362
1500453800.1999133	4964187.08541	537850.943428	1213103.51681
1500453801.1999133	4967100.16466	541552.17028	1206225.98445
1500453802.1999133	4952828.34385	558539.324064	1199605.78707
1500453803.1999133	4964929.11684	559034.739336	1188124.76109
1500453804.1999133	4954326.87806	571094.432718	1182074.18422
1500453805.1999133	4958929.09109	571055.40703	1183072.95512
1500453806.1999133	4965796.71462	588727.176442	1173555.36198
1500453807.1999133	4957985.22737	594437.056136	1170955.50498
1500453808.1999133	4965002.68566	599258.303018	1153611.19145
1500453809.1999133	4963597.81594	613406.013155	1155238.2117
1500453810.1999133	4953671.80422	624825.368853	1146276.96846
1500453811.1999133	4964018.98679	618368.471107	1131264.96132
1500453812.1999133	4964355.11176	637752.67719	1142490.40995
1500453813.1999133	4951245.43796	641612.326717	1118724.27175
1500453814.1999133	4964806.5607	640032.197103	1110773.58107
1500453815.1999133	4962742.03696	652948.880477	1106768.13205
1500453816.1999133	4959267.29924	661948.443308	1116348.37483
1500453817.1999133	4969504.16656	671911.472527	1102641.46335
1500453818.1999133	4965097.46266	678526.837447	1099638.67068
1500453819.1999133	4953941.91168	686484.07927	1093325.1873
1500453820.1999133	4968536.62372	686886.868639	1075647.64498
1500453821.1999133	4969531.35654	686885.943171	1081971.94693
1500453822.1999133	4968237.24839	713764.065713	1057920.82546
1500453823.1999133	4955142.50503	709289.400372	1061279.14738
1500453824.1999133	4957770.08042	712478.212436	1045817.93025
1500453825.1999133	4967841.02017	734876.184033	1035846.74386
1500453826.1999133	4954429.73001	724177.851821	1039951.66274
1500453827.1999133	4958685.12141	738746.163687	1026632.32708
1500453828.1999133	4952398.49468	738576.660404	1017464.42677
1500453829.1999133	4948093.902	757850.650244	1023650.41674
1500453830.1999133	4949003.35645	766205.148553	1006582.04498
1500453831.1999133	4951620.0346	762739.374453	1011917.16163
1500453832.1999133	4955366.57193	787773.392322	988994.828459
1500453833.1999133	4959212.57636	794723.578187	990806.934693
1500453834.1999133	4946563.91052	786878.240711	975348.133169
1500453835.1999133	4960433.99839	799821.241342	977413.754828
1500453836.1999133	4946336.47585	806693.127942	974560.815655
1500453837.1999133	4957388.48236	821582.391322	962561.026931
1500453838.1999133	4947208.43358	821893.741471	964133.925108
1500453839.1999133	4956075.73984	837196.419816	952231.213285
1500453840.1999133	4962020.42809	837757.442469	946830.087244
1500453841.1999133	4953692.98347	846396.840511	927219.286257
1500453842.1999133	4950228.20675	858647.266571	935106.131549
1500453843.1999133	4960871.54584	862443.026186	914054.263321
1500453844.1999133	4942784.29616	867363.94946	905698.383361
1500453845.1999133	4943114.18137	873152.332639	912275.991084
1500453846.1999133	4942069.92604	874194.935035	900317.535614
1500453847.1999133	4955151.52114	879798.969074	898009.525021
1500453848.1999133	4954055.68758	902109.022759	888061.773053
1500453849.1999133	4946206.07524	900606.836821	886193.795557
1500453850.1999133	4946075.33324	916969.636443	870976.042287
1500453851.1999133	4949624.99689	915837.083823	868879.286306
1500453852.1999133	4940339.8104	920958.566239	862175.56692
1500453853.1999133	4949289.42206	934821.688267	859965.699692
1500453854.1999133	4949276.00851	941900.380706	844689.244179
1500453855.1999133	4940838.55864	938349.594405	833475.180636
1500453856.1999133	4949282.84906	960208.34332	835940.218555
1500453857.1999133	4947739.06092	971079.666266	830488.599226
1500453858.1999133	4951851.95307	964400.175248	818208.153866
1500453859.1999133	4945886.49957	983254.942072	812840.960766
1500453860.1999133	4932086.56291	975313.25257	812456.742491
1500453861.1999133	4930626.17135	998211.745061	804235.634753
1500453862.1999133	4937574.4971	997181.729206	794165.946553
1500453863.1999133	4941008.67465	1011230.54499	789528.272176
1500453864.1999133	4943697.63735	1008211.32328	782402.227895
1500453865.1999133	4937544.45026	1021412.37774	767830.630244
1500453866.1999133	4937262.18889	1017316.29893	771897.815338
1500453867.1999133	4935356.06543	1037467.81513	753961.927979
1500453868.1999133	4933633.52072	1046044.08464	742920.521744
1500453869.1999133	4930776.39411	1046625.87267	736111.962674
1500453870.1999133	4925247.7985	1048835.00021	734507.331442
1500453871.1999133	4937199.72347	1064419.07706	722834.631933
1500453872.1999133	4921357.74525	1066995.63593	724923.785451
1500453873.1999133	4922310.18658	1073265.01089	711016.092489
1500453874.1999133	4929577.23255	1081482.02715	713271.525593
1500453875.1999133	4934875.90994	1101124.93125	692083.802279
1500453876.1999133	4931435.65133	1092203.35122	700825.891305
1500453877.1999133	4919503.05557	1114445.18734	694096.162693
1500453878.1999133	4932585.26808	1121859.42272	689566.633739
1500453879.1999133	4920489.02944	1130535.17599	680504.635661
1500453880.1999133	4915888.74895	1125864.31211	666195.150796
1500453881.1999133	4917836.93844	1126763.41866	668044.637785
1500453882.1999133	4911991.55896	1144083.26075	648716.581077
1500453883.1999133	4914164.07679	1154521.35374	637951.217716
1500453884.1999133	4912440.10441	1162534.75914	640249.44175
1500453885.1999133	4919883.2133	1168659.49037	633898.989707
1500453886.1999133	4909752.76821	1180101.66125	632836.127643
1500453887.1999133	4918396.578	1184261.99652	621388.163051
1500453888.1999133	4918202.36552	1191592.17989	616252.529796
1500453889.1999133	4909951.12225	1186235.90056	600961.563084
1500453890.1999133	4914277.35091	1191114.50268	601343.29264
1500453891.1999133	4907654.44494	1204593.22112	588813.438762
1500453892.1999133	4911142.9325	1213408.04832	572878.623612
1500453893.1999133	4917593.78522	1216575.76981	580017.946263
1500453894.1999133	4902370.02221	1222372.41793	572461.972471
1500453895.1999133	4907586.28472	1245433.86089	559176.952029
1500453896.1999133	4899742.16228	1242942.23317	551772.64252
1500453897.1999133	4905098.0093	1244975.53942	546419.46324
1500453898.1999133	4900511.29462	1255317.56613	545726.818258
1500453899.1999133	4893080.88536	1260699.93942	542875.893926
1500453900.1999133	4901877.1216	1279879.56508	529032.657156
1500453901.1999133	4898561.01254	1278223.20143	515091.052986
1500453902.1999133	4890193.14212	1281622.17948	506729.141519
1500453903.1999133	4896101.87977	1300112.51856	508479.270791
1500453904.1999133	4898838.84307	1294357.22123	500705.777506
1500453905.1999133	4896138.32919	1302694.22126	493720.31261
1500453906.1999133	4885695.36	1312110.84406	482507.341024
1500453907.1999133	4894268.8653	1329900.29489	473912.746813
1500453908.1999133	4877180.81083	1328863.87119	479271.737191
1500453909.1999133	4884713.59269	1345094.31946	460248.413109
1500453910.1999133	4893119.74981	1346730.83208	455487.536501
1500453911.1999133	4890639.83262	1347115.15848	446891.113234
1500453912.1999133	4878670.32781	1351773.52459	432038.9182
1500453913.1999133	4873039.59763	1364758.18683	436398.056046
1500453914.1999133	4886144.6532	1367007.25017	430392.918843
1500453915.1999133	4873065.46928	1371315.61407	412139.652852
1500453916.1999133	4883602.84518	1392453.05756	415972.692603
1500453917.1999133	4866522.88134	1383554.81913	402974.621492
1500453918.1999133	4877032.49739	1400203.66412	406448.994323
1500453919.1999133	4878002.54547	1410584.28444	402394.758835
1500453920.1999133	4873402.66241	1422104.79864	378277.796011
1500453921.1999133	4872519.79984	1414985.8917	373938.939886
1500453922.1999133	4865482.38493	1431569.55287	377884.577109
1500453923.1999133	4866407.33278	1437085.42018	356959.287873
