filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453727d107_20000	1500453727.1076286	0	20000.0	6779502.489667254	0.23588127463731007	18.00254929548107	156.69528947083805	332.291394426635	272.08219711066386
