filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453747d505_40000	1500453747.505371	0	40000.0	7112981.67077121	0.34713337597628235	132.41063215761073	271.35213792904415	120.9595177312034	73.87768218968108
