time	x	y	z
1500453750.9190166	-1844477.44828	-6122884.3149	35776.4146495
1500453751.9190166	-1850709.42545	-6124613.38065	5603.63294951
1500453752.9190166	-1844523.7288	-6159122.07811	408.063312774
1500453753.9190166	-1823011.40259	-6110606.26687	-31950.2813656
1500453754.9190166	-1851197.7592	-6143461.83512	6180.16448474
1500453755.9190166	-1865083.337	-6151333.12997	30292.7688799
1500453756.9190166	-1813391.41291	-6164677.39518	31019.0631086
1500453757.9190166	-1885298.27758	-6121009.93304	-15584.0654095
1500453758.9190166	-1869254.34374	-6161598.62861	9356.06666753
1500453759.9190166	-1859092.9372	-6108592.86529	-3736.98864322
1500453760.9190166	-1887062.2656	-6133827.90528	2166.91494753
1500453761.9190166	-1849843.0691	-6143738.16964	-58646.856565
1500453762.9190166	-1869761.27289	-6149718.55242	-18516.6056891
1500453763.9190166	-1880906.03829	-6146247.32106	-29451.2516545
1500453764.9190166	-1923634.18045	-6080048.6607	-32350.8921008
1500453765.9190166	-1918741.4438	-6138217.19029	4224.43817399
1500453766.9190166	-1882215.63467	-6094372.54125	-58647.5684626
1500453767.9190166	-1949746.45592	-6070195.67741	-43237.5584193
1500453768.9190166	-1932798.56184	-6073839.80916	-9171.57437924
1500453769.9190166	-1954069.90943	-6128997.54179	-24370.0174475
1500453770.9190166	-1986372.75961	-6078952.00398	-15658.3488133
1500453771.9190166	-1985312.54511	-6086360.66499	-59365.8442063
1500453772.9190166	-1950763.62817	-6048679.97295	-90040.2717939
1500453773.9190166	-1992498.30304	-6079593.90507	-21266.8017235
1500453774.9190166	-1969026.62446	-6062303.10549	-31499.4273462
1500453775.9190166	-1948681.14693	-6046341.20725	-83886.8346482
1500453776.9190166	-1997027.23386	-6096001.4342	-84113.6567579
1500453777.9190166	-1961743.13844	-6033558.83237	-80367.9253663
1500453778.9190166	-2009592.54387	-6060947.18208	-110604.717008
1500453779.9190166	-1984313.65551	-6095440.776	-52957.0113549
1500453780.9190166	-1996670.33664	-6075201.22944	-110229.679843
1500453781.9190166	-2013283.27352	-6022070.77863	-70651.5900541
1500453782.9190166	-2069551.75389	-6070963.43395	-94851.0229148
1500453783.9190166	-2031807.81145	-6039697.41526	-119569.073508
1500453784.9190166	-2058518.13094	-6047951.19759	-55407.9390743
1500453785.9190166	-2075666.52266	-6051120.33258	-77993.2301232
1500453786.9190166	-2053028.23797	-6067569.81057	-75798.3470911
1500453787.9190166	-2026926.42368	-6018363.46871	-84112.8111162
1500453788.9190166	-2051422.38621	-5994183.48959	-106116.652491
1500453789.9190166	-2061971.11909	-6028132.90494	-123449.556722
1500453790.9190166	-2075471.22098	-6051941.69919	-151249.328761
1500453791.9190166	-2067636.29124	-6009016.94407	-103950.83278
1500453792.9190166	-2063281.21729	-6010564.40189	-150940.238029
1500453793.9190166	-2133677.55252	-5998789.55108	-89307.1327474
1500453794.9190166	-2140636.59781	-5993614.45557	-101245.516883
1500453795.9190166	-2117422.22972	-6048539.45291	-98318.3817862
1500453796.9190166	-2123423.41068	-5998518.11474	-124207.26344
1500453797.9190166	-2156991.0103	-5992992.71746	-112137.151131
1500453798.9190166	-2126425.56967	-6008640.77839	-102119.575541
1500453799.9190166	-2146292.32098	-6004375.8642	-150083.33975
1500453800.9190166	-2180161.45003	-6010696.65253	-138167.62626
1500453801.9190166	-2188512.12939	-6014591.70134	-134182.399113
1500453802.9190166	-2173157.4773	-5975266.09647	-130480.634856
1500453803.9190166	-2202535.52138	-5973418.40337	-146609.139615
1500453804.9190166	-2201937.16315	-5974097.82243	-157073.879767
1500453805.9190166	-2170391.04694	-6001816.65798	-140231.153644
1500453806.9190166	-2176086.28894	-5998016.32303	-181565.244125
1500453807.9190166	-2238046.40255	-5983742.91431	-155073.298335
1500453808.9190166	-2253078.45761	-5978338.87182	-138862.368373
1500453809.9190166	-2200002.64338	-5956166.83388	-211127.137449
1500453810.9190166	-2233056.30209	-5937726.28068	-158224.925775
1500453811.9190166	-2264782.3149	-5931368.93816	-171464.196413
1500453812.9190166	-2258825.75029	-5981514.59398	-174945.703438
1500453813.9190166	-2271109.96861	-5972385.20539	-222905.973223
1500453814.9190166	-2250698.63934	-5940131.42446	-177042.616224
1500453815.9190166	-2254814.24578	-5913963.03823	-166190.441482
1500453816.9190166	-2294305.67223	-5915219.61387	-192378.525119
1500453817.9190166	-2260640.47264	-5914709.29819	-178885.670761
1500453818.9190166	-2286746.84836	-5939465.46366	-194154.114002
1500453819.9190166	-2259232.96836	-5952663.88884	-197862.379145
1500453820.9190166	-2331628.33206	-5958055.53205	-206702.119211
1500453821.9190166	-2322823.79833	-5914577.41915	-212190.169978
1500453822.9190166	-2270774.58785	-5929939.87208	-203602.730862
1500453823.9190166	-2296588.75485	-5912817.09828	-227490.194639
1500453824.9190166	-2358408.99772	-5901096.99872	-196124.169808
1500453825.9190166	-2348821.08895	-5935144.07589	-251967.711325
