filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453737d225_10000	1500453737.225295	0	10000.0	7189078.581292152	0.695390025985031	77.32578680744847	242.92525653536245	38.903584421982394	73.42665565107733
