time	x	y	z
1500453717.0863404	-6168695.57475	-3954365.48602	323362.009469
1500453718.0863404	-6155378.50785	-3940002.80859	313704.503797
1500453719.0863404	-6149049.05724	-3905188.76454	296872.739692
1500453720.0863404	-6146915.07602	-3912160.61454	272940.929574
1500453721.0863404	-6137853.8177	-3950958.0035	309020.349855
1500453722.0863404	-6194464.71016	-3900690.79504	278968.677629
1500453723.0863404	-6146592.75045	-3958430.06396	282940.105004
1500453724.0863404	-6166251.17525	-3982207.21937	272835.366056
1500453725.0863404	-6165123.44731	-3933196.05019	247596.337367
1500453726.0863404	-6130240.89117	-3962012.15664	257925.31577
1500453727.0863404	-6123729.68169	-3987861.93052	272956.926806
1500453728.0863404	-6172436.28208	-3988251.61003	230642.842636
1500453729.0863404	-6163231.48717	-3980558.98179	260942.47971
1500453730.0863404	-6151352.41416	-3949285.48627	225468.11542
1500453731.0863404	-6116361.63552	-3968726.45468	220408.607963
1500453732.0863404	-6152529.48839	-3943795.35792	215371.452695
1500453733.0863404	-6147712.01411	-3956905.54125	255658.404527
1500453734.0863404	-6178163.9915	-4022377.18466	232566.99295
1500453735.0863404	-6104441.48503	-3983400.36778	234189.189
1500453736.0863404	-6152530.98337	-3966390.3871	208504.61352
1500453737.0863404	-6166330.21295	-4019687.46198	227119.452475
1500453738.0863404	-6158670.41551	-4036462.78025	197949.676724
1500453739.0863404	-6139995.19148	-3977479.54311	189703.818166
1500453740.0863404	-6120060.95613	-4011046.25629	186337.944369
1500453741.0863404	-6139830.85764	-4018458.89663	190969.409258
1500453742.0863404	-6140684.93835	-4031850.98873	225537.790558
1500453743.0863404	-6105850.27071	-4059250.02479	150986.460541
1500453744.0863404	-6093696.36429	-4029119.15761	162419.778369
1500453745.0863404	-6098234.46003	-3990528.42321	198828.779117
1500453746.0863404	-6097821.74691	-4030121.19661	173363.664813
1500453747.0863404	-6147133.46921	-4036363.81194	165302.555516
1500453748.0863404	-6117008.88719	-4054294.46875	178442.203047
1500453749.0863404	-6105773.75947	-4021092.12394	116954.994522
1500453750.0863404	-6121701.5408	-4031903.23834	156528.800938
1500453751.0863404	-6122501.19378	-4030432.64935	130724.98474
1500453752.0863404	-6082313.76088	-4042522.83929	149035.616757
1500453753.0863404	-6054491.74311	-4027800.16116	147952.874134
1500453754.0863404	-6104855.30214	-4060595.41687	159447.545843
1500453755.0863404	-6089241.76799	-4048286.87148	146308.602547
1500453756.0863404	-6096422.48759	-4064224.86192	122128.111522
1500453757.0863404	-6107556.44284	-4059451.42003	115613.331678
1500453758.0863404	-6053627.65241	-4089424.74999	83959.5565157
1500453759.0863404	-6079292.95108	-4084002.88456	89880.6296272
1500453760.0863404	-6051359.53714	-4074486.36638	81957.0083768
1500453761.0863404	-6069461.31113	-4064898.44439	77257.8008387
1500453762.0863404	-6074786.47054	-4099541.20312	38673.1973177
1500453763.0863404	-6034392.27905	-4072489.06699	87933.6662395
1500453764.0863404	-6024352.61729	-4117308.15475	61974.5827173
1500453765.0863404	-6087339.98055	-4111709.02619	47498.912965
1500453766.0863404	-6079867.4421	-4127222.02025	21213.9326438
1500453767.0863404	-6022430.79456	-4102857.14316	16798.9884871
1500453768.0863404	-6025910.56961	-4143730.19253	45127.2351846
1500453769.0863404	-6025389.75359	-4086361.49231	22757.568066
1500453770.0863404	-6014458.44197	-4153785.14167	-5486.21184801
1500453771.0863404	-6068789.82543	-4117886.88166	18881.6780592
1500453772.0863404	-6059967.10773	-4138901.14674	37665.4383951
1500453773.0863404	-6034479.67019	-4128557.13659	-617.695636065
1500453774.0863404	-6011476.08423	-4176013.95872	-25714.3980614
1500453775.0863404	-6058494.52973	-4143300.83204	14393.8032424
1500453776.0863404	-6013820.58432	-4160909.77025	17077.6263938
1500453777.0863404	-6049588.99483	-4171834.29194	-830.745791715
1500453778.0863404	-6012375.95296	-4178557.63055	-7646.86802854
1500453779.0863404	-5995671.48472	-4196614.62791	-56452.4098948
1500453780.0863404	-6040908.87635	-4124536.52355	-44238.5947659
1500453781.0863404	-6033491.40809	-4167360.09034	-59492.5347104
1500453782.0863404	-6033766.42756	-4163877.38828	-75339.7711459
1500453783.0863404	-5976587.04414	-4198596.51761	-62197.9883337
1500453784.0863404	-6003530.50004	-4191883.5642	-20359.1587339
1500453785.0863404	-6008175.1065	-4216806.27687	-41687.80799
1500453786.0863404	-6040221.41746	-4199342.12805	-80578.8341057
1500453787.0863404	-5964571.91038	-4202923.70672	-30940.6405406
1500453788.0863404	-5956830.95115	-4182188.32649	-89268.197561
1500453789.0863404	-6017687.06613	-4185403.91786	-86587.8422054
1500453790.0863404	-5951713.74028	-4215581.11918	-120887.381392
1500453791.0863404	-6013726.03096	-4166313.68661	-74455.6992975
1500453792.0863404	-5978901.08721	-4239057.08856	-73469.6662977
1500453793.0863404	-6017460.38292	-4203925.27788	-134778.385849
1500453794.0863404	-5993172.05616	-4207635.07156	-90758.0180448
1500453795.0863404	-5973956.43742	-4238908.01982	-96857.2978422
1500453796.0863404	-5936441.71894	-4230294.57505	-136287.448715
1500453797.0863404	-5970511.70902	-4195781.21254	-109415.131229
1500453798.0863404	-5990080.61991	-4201188.29874	-99397.7263372
1500453799.0863404	-5991019.69975	-4206699.37931	-96874.4234218
1500453800.0863404	-5951594.47869	-4211588.77192	-166308.124232
1500453801.0863404	-5985640.67662	-4277790.11628	-129442.533425
1500453802.0863404	-5988702.91902	-4273148.85816	-132733.225938
1500453803.0863404	-5949587.88532	-4271959.04229	-153258.838268
1500453804.0863404	-5957757.594	-4221397.48924	-182026.454948
1500453805.0863404	-5914321.81492	-4254575.83454	-171166.353247
1500453806.0863404	-5946137.42867	-4239273.66196	-179045.727348
1500453807.0863404	-5932876.15991	-4252126.37895	-176228.362044
1500453808.0863404	-5908094.12602	-4287540.03184	-189268.896822
1500453809.0863404	-5918783.66834	-4285678.53296	-190369.07816
1500453810.0863404	-5923482.80368	-4244493.67981	-202844.753304
1500453811.0863404	-5921570.00028	-4296255.59473	-239569.485009
1500453812.0863404	-5950741.75529	-4299282.3858	-223922.011044
1500453813.0863404	-5882773.28767	-4299364.77527	-201979.089389
1500453814.0863404	-5905651.61438	-4250198.25592	-249437.544188
1500453815.0863404	-5876742.2058	-4268072.01918	-241250.144807
1500453816.0863404	-5891762.35929	-4269203.33245	-207040.307966
1500453817.0863404	-5909683.80327	-4329442.79224	-196269.084947
1500453818.0863404	-5887900.56653	-4339526.68687	-279652.576067
1500453819.0863404	-5883633.0267	-4338775.41131	-265149.907991
1500453820.0863404	-5877701.14828	-4280819.8679	-225536.865681
1500453821.0863404	-5904246.1105	-4350221.50991	-291757.936481
1500453822.0863404	-5915120.26337	-4298631.26182	-245591.203714
1500453823.0863404	-5916720.33101	-4307705.40006	-251864.92605
1500453824.0863404	-5877357.44612	-4307587.18968	-262897.69074
1500453825.0863404	-5857477.38099	-4301145.30742	-311642.417345
1500453826.0863404	-5886777.35525	-4314952.28594	-286377.535349
1500453827.0863404	-5842398.74713	-4366586.48556	-276333.342893
1500453828.0863404	-5906230.06111	-4341193.69315	-316478.36124
1500453829.0863404	-5846209.80319	-4352849.54476	-262396.99562
1500453830.0863404	-5873775.87087	-4309185.07614	-284565.93514
1500453831.0863404	-5835658.75175	-4338355.9721	-348996.838859
1500453832.0863404	-5870975.43753	-4377851.3141	-291337.999522
1500453833.0863404	-5837298.06447	-4320356.50492	-364112.532083
1500453834.0863404	-5821419.86188	-4333947.8625	-302544.317649
1500453835.0863404	-5819925.52352	-4381565.66721	-351818.314804
1500453836.0863404	-5832928.86357	-4395282.7382	-302755.148954
1500453837.0863404	-5807435.25342	-4367125.53777	-316407.443316
1500453838.0863404	-5843324.42966	-4336533.16333	-386548.195057
1500453839.0863404	-5848908.45462	-4367166.14312	-318764.112926
1500453840.0863404	-5862866.51068	-4338781.5938	-362562.98868
1500453841.0863404	-5862251.22155	-4363853.77736	-361543.140659
1500453842.0863404	-5850300.22907	-4409600.66084	-385763.530971
1500453843.0863404	-5800335.75715	-4397943.86434	-348917.779599
1500453844.0863404	-5800474.20717	-4413639.1061	-391568.981472
1500453845.0863404	-5802324.86118	-4365835.84617	-408749.37557
1500453846.0863404	-5794388.87627	-4402019.23042	-437488.994102
1500453847.0863404	-5796902.30294	-4425833.18318	-437390.116354
1500453848.0863404	-5777546.74361	-4419989.30898	-389768.806737
1500453849.0863404	-5800652.55068	-4438231.47568	-424237.164776
1500453850.0863404	-5788140.02935	-4396978.91381	-458609.215252
1500453851.0863404	-5767737.73745	-4443203.71685	-440985.785922
1500453852.0863404	-5783060.54939	-4454906.4609	-471264.591697
1500453853.0863404	-5754995.02061	-4416294.06792	-398787.024144
1500453854.0863404	-5827581.01852	-4398515.62827	-482251.920788
1500453855.0863404	-5821931.28933	-4432404.75591	-426129.42222
1500453856.0863404	-5821296.47574	-4433295.01226	-438524.027495
1500453857.0863404	-5806919.69642	-4449855.55637	-478100.342142
1500453858.0863404	-5753522.32722	-4469152.51704	-442214.758558
1500453859.0863404	-5801182.05672	-4467758.50016	-493044.19152
1500453860.0863404	-5741763.72451	-4426810.93075	-441222.138989
1500453861.0863404	-5733669.21266	-4466497.61024	-464560.551266
1500453862.0863404	-5797249.50991	-4448376.68221	-487106.63906
1500453863.0863404	-5741125.19699	-4418190.99334	-472470.696102
1500453864.0863404	-5721669.08207	-4432539.4845	-514041.790823
1500453865.0863404	-5763797.58793	-4479531.18022	-528295.525171
1500453866.0863404	-5747295.57492	-4451382.43139	-546489.219769
1500453867.0863404	-5761279.34349	-4507417.09602	-551206.063068
1500453868.0863404	-5733219.1611	-4457448.44247	-526710.44354
1500453869.0863404	-5739958.20581	-4457339.97928	-504005.437949
1500453870.0863404	-5733084.6898	-4452923.10593	-521246.724118
1500453871.0863404	-5744511.93416	-4505673.30665	-543422.180965
1500453872.0863404	-5747756.38102	-4487819.52044	-529573.293768
1500453873.0863404	-5714216.09185	-4515448.50965	-549695.817326
1500453874.0863404	-5735612.1158	-4499768.67593	-575094.949166
1500453875.0863404	-5686992.32727	-4486619.94354	-570010.896612
1500453876.0863404	-5693417.26435	-4530377.93912	-577165.141472
1500453877.0863404	-5709407.48732	-4495725.60925	-610857.292456
1500453878.0863404	-5710884.71701	-4478515.07304	-540157.63192
1500453879.0863404	-5731366.2704	-4510783.46395	-553724.125058
1500453880.0863404	-5741396.88612	-4518013.86287	-562225.537481
1500453881.0863404	-5733695.21815	-4488786.99147	-574710.523227
1500453882.0863404	-5735453.40318	-4556274.16706	-637194.182567
1500453883.0863404	-5707517.50284	-4544385.16651	-579983.096635
