time	x	y	z
1500453755.5963378	-619338.210767	1992522.35023	-149233.194651
1500453756.5963378	-643488.139755	1955593.69646	-214287.036683
1500453757.5963378	-638904.552638	1975671.55001	-168484.595746
1500453758.5963378	-653462.886315	1937092.8063	-226417.065342
1500453759.5963378	-639949.719509	1980380.48785	-196518.641161
1500453760.5963378	-603923.452808	1978389.39114	-233810.490395
1500453761.5963378	-589829.011614	1938043.36793	-233412.506343
1500453762.5963378	-573443.399469	1919693.20693	-265961.915774
1500453763.5963378	-577736.695521	1959037.59036	-274187.740943
1500453764.5963378	-527348.732102	1979491.47632	-302191.065671
1500453765.5963378	-560995.240053	1919845.41368	-306995.53017
1500453766.5963378	-510350.277052	1940126.03564	-298274.568296
1500453767.5963378	-525624.88071	1939910.89322	-335939.339998
1500453768.5963378	-538798.031052	1940649.90832	-331808.596214
1500453769.5963378	-525418.328587	1900807.74297	-347846.470553
1500453770.5963378	-519123.536618	1927476.42903	-403196.831353
1500453771.5963378	-437971.193065	1908038.28869	-366698.918599
1500453772.5963378	-486676.091564	1906431.17125	-379866.035795
1500453773.5963378	-452695.37998	1882011.42885	-399778.772606
1500453774.5963378	-401111.69853	1892859.78312	-465704.052214
1500453775.5963378	-407509.526938	1876144.96756	-437450.696228
1500453776.5963378	-407752.124276	1915889.05937	-419845.071192
1500453777.5963378	-402859.525299	1878164.01158	-485396.918089
1500453778.5963378	-406948.560389	1898416.59039	-488328.232556
1500453779.5963378	-373080.827741	1871806.05174	-502728.360591
1500453780.5963378	-399231.517981	1855763.61982	-548836.176158
1500453781.5963378	-329773.598889	1915012.12834	-505400.917833
1500453782.5963378	-356153.620333	1855184.22456	-567288.174865
1500453783.5963378	-365943.861632	1872791.91415	-574526.91107
1500453784.5963378	-307885.193506	1839523.39347	-534834.740328
1500453785.5963378	-268540.237256	1880371.43501	-609281.753123
1500453786.5963378	-294399.945844	1872773.76685	-602268.383605
1500453787.5963378	-253209.912928	1825354.06629	-587419.359426
1500453788.5963378	-237206.82523	1857021.79077	-642647.219449
1500453789.5963378	-294984.04503	1813949.39308	-597406.506473
1500453790.5963378	-222906.430404	1852042.35716	-633804.832017
