filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453768d501_40000	1500453768.5016603	0	40000.0	6582157.040884266	0.4333081589416334	29.99185464823362	141.6628245121476	299.93281439384236	257.09758648615224
