filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453694d993_10000	1500453694.993372	0	10000.0	6812688.488028386	0.44560984267483933	111.84661851160214	157.82306901092045	48.1169973856077	32.33798440007367
