filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453691d519_20000	1500453691.519891	0	20000.0	6969840.328378561	0.3531360557852754	159.05668172999643	25.40920093755243	77.24278851455372	221.87539374027781
