time	x	y	z
1500453739.449788	-1271364.47608	5539887.86898	2167773.00518
1500453740.449788	-1274087.37914	5535161.83322	2185002.31264
1500453741.449788	-1271247.27234	5522152.75064	2165740.45046
1500453742.449788	-1250997.80077	5516966.88119	2164322.85213
1500453743.449788	-1240289.77343	5515226.13753	2159657.13423
1500453744.449788	-1229412.28184	5515632.38835	2156332.8368
1500453745.449788	-1231831.03709	5521513.88832	2164397.93424
1500453746.449788	-1229651.96279	5508331.53137	2166331.85277
1500453747.449788	-1221924.32446	5514103.64346	2154107.84409
1500453748.449788	-1203117.81362	5502913.45056	2160884.38799
1500453749.449788	-1196419.61019	5513322.25847	2155954.31685
1500453750.449788	-1186685.1323	5511115.71996	2147051.96365
1500453751.449788	-1181623.69254	5504656.12618	2145784.65136
1500453752.449788	-1178049.44068	5506481.06524	2148922.14204
1500453753.449788	-1164686.45514	5495191.81347	2142374.0247
1500453754.449788	-1162729.95225	5491201.22646	2129065.20005
1500453755.449788	-1145492.73805	5501322.78797	2138525.03904
1500453756.449788	-1137513.10788	5485621.79425	2134336.48397
1500453757.449788	-1138230.14841	5489871.6148	2124948.51392
1500453758.449788	-1134579.35835	5480171.92347	2127566.36549
1500453759.449788	-1115795.40797	5492401.61924	2126602.09046
1500453760.449788	-1120736.30147	5486735.95709	2120727.32211
1500453761.449788	-1097617.95927	5480515.13293	2121228.2302
1500453762.449788	-1098140.62938	5468178.50374	2119981.95534
1500453763.449788	-1078008.36101	5476687.16433	2112074.59417
1500453764.449788	-1079664.50447	5469540.01587	2101896.31929
1500453765.449788	-1068001.1111	5460596.40249	2115915.04653
1500453766.449788	-1055946.92479	5455935.68409	2096066.64239
1500453767.449788	-1052615.5325	5462987.87174	2093563.6496
1500453768.449788	-1057706.66219	5462713.61871	2095997.25534
1500453769.449788	-1042874.42352	5452640.06065	2096781.43116
1500453770.449788	-1022960.37921	5456655.04122	2099089.30368
1500453771.449788	-1025403.0661	5443799.94302	2096888.61951
1500453772.449788	-1009008.39469	5444527.68189	2087423.34433
1500453773.449788	-1008486.39353	5451872.08777	2083968.52704
1500453774.449788	-1010121.86176	5445237.94	2086366.84284
1500453775.449788	-1001070.71049	5433150.26891	2074596.32729
1500453776.449788	-989737.707756	5433567.16549	2070836.40617
1500453777.449788	-966290.399825	5435005.18664	2077505.99293
1500453778.449788	-965743.033944	5439954.08261	2072162.85982
1500453779.449788	-956030.488248	5440162.44587	2070295.45472
1500453780.449788	-953421.515969	5435989.81675	2071516.3005
1500453781.449788	-937745.976126	5429883.86036	2057297.31853
1500453782.449788	-943462.328421	5422770.79797	2069760.89615
1500453783.449788	-938101.164366	5413480.20552	2057647.3317
1500453784.449788	-913077.39337	5420233.9622	2052240.7908
1500453785.449788	-908016.723443	5422008.54256	2044651.2745
1500453786.449788	-899435.604243	5403403.84423	2044060.91039
1500453787.449788	-902616.871047	5413891.96178	2041964.65383
1500453788.449788	-887664.077664	5398901.30225	2051243.31808
1500453789.449788	-889147.128674	5393316.39941	2038532.43332
1500453790.449788	-875252.687863	5394794.9637	2038313.7732
1500453791.449788	-858772.648003	5396237.09758	2034886.32003
1500453792.449788	-847996.963835	5398926.30157	2030183.22965
1500453793.449788	-844118.228881	5399547.96792	2036621.08842
1500453794.449788	-837842.557347	5386654.42808	2026008.68443
1500453795.449788	-833542.855043	5382347.13189	2019500.94607
1500453796.449788	-817707.667735	5387226.30254	2027077.4301
1500453797.449788	-818754.445316	5382134.27594	2019079.14437
1500453798.449788	-815146.070796	5373052.61134	2023940.8048
1500453799.449788	-806573.764067	5372573.25107	2004974.71011
1500453800.449788	-791833.627003	5377959.70471	2019392.99305
1500453801.449788	-788150.349646	5372121.79168	2011333.60785
1500453802.449788	-784535.98395	5365340.04183	2005874.93607
1500453803.449788	-767477.092997	5367789.379	1999637.49265
1500453804.449788	-761496.60022	5359400.21722	2006624.80418
1500453805.449788	-749946.003971	5359078.08335	1993029.40301
1500453806.449788	-741851.45899	5349013.99391	1984925.74555
1500453807.449788	-744508.828161	5354920.08296	1995390.74681
1500453808.449788	-726813.154518	5344322.64615	1977188.89351
1500453809.449788	-716535.906853	5341148.02757	1990945.62125
1500453810.449788	-721073.739955	5339582.9918	1979175.50768
1500453811.449788	-706369.321192	5344510.41253	1969687.00885
1500453812.449788	-699711.972735	5325271.48414	1972288.05401
1500453813.449788	-685893.720988	5329051.92394	1980527.17632
1500453814.449788	-685120.072877	5320832.17687	1963652.13511
1500453815.449788	-674544.001441	5331977.75926	1975217.69583
1500453816.449788	-659724.556909	5323311.184	1957169.4594
1500453817.449788	-659487.215733	5314190.58396	1952353.44672
1500453818.449788	-639008.062656	5307280.98279	1951189.47148
1500453819.449788	-646529.161309	5319484.01376	1956902.41654
1500453820.449788	-637661.110079	5306526.66448	1952557.47074
1500453821.449788	-632055.797283	5313732.31849	1942063.01551
1500453822.449788	-608080.134865	5295134.01693	1941843.0925
1500453823.449788	-611676.900787	5305573.75146	1941998.18499
1500453824.449788	-593606.448492	5291922.95037	1930837.68948
1500453825.449788	-589380.828615	5285677.44255	1932433.25076
1500453826.449788	-584253.748034	5286587.07714	1929474.02399
1500453827.449788	-582615.35395	5291864.73956	1922206.39229
1500453828.449788	-564089.771122	5285513.13696	1925014.67249
1500453829.449788	-557119.457619	5274867.7825	1929222.43448
1500453830.449788	-552850.917945	5270570.30707	1926428.09449
1500453831.449788	-544461.246438	5274928.9598	1920314.75083
1500453832.449788	-529684.474192	5260098.54434	1918309.5429
1500453833.449788	-534313.137065	5260630.63059	1905325.66876
1500453834.449788	-510952.401772	5263264.42246	1902293.06903
1500453835.449788	-502140.324034	5267170.3026	1914093.46511
1500453836.449788	-512444.152852	5246147.22993	1909235.72807
1500453837.449788	-503443.657616	5243372.75163	1904040.22317
1500453838.449788	-495061.587254	5239043.48261	1906782.97744
1500453839.449788	-479482.005569	5246172.00511	1891952.82004
1500453840.449788	-480718.734006	5232909.29598	1899336.8673
1500453841.449788	-459293.657903	5240346.85234	1879441.63811
1500453842.449788	-449192.726462	5232379.10901	1880421.97239
1500453843.449788	-453102.049484	5238980.74962	1876828.16833
1500453844.449788	-448633.520188	5219320.10115	1871665.84015
1500453845.449788	-436916.304372	5219442.98064	1875864.04708
1500453846.449788	-418581.169838	5213323.31067	1879324.59689
1500453847.449788	-420547.929232	5209455.28902	1861789.63432
1500453848.449788	-413354.831616	5204275.68994	1871319.34435
1500453849.449788	-396798.826038	5207583.05291	1861424.94351
1500453850.449788	-395394.278219	5203071.90738	1859926.37906
1500453851.449788	-376067.876641	5209444.2137	1851765.13619
1500453852.449788	-365823.72295	5192921.31345	1855640.74743
1500453853.449788	-367037.020563	5187585.20673	1842585.83192
1500453854.449788	-356469.057153	5193377.62263	1848685.24056
1500453855.449788	-351734.758976	5191959.46412	1854705.57902
1500453856.449788	-332864.276492	5189175.01458	1833734.35728
1500453857.449788	-338827.192737	5178418.95685	1830839.4359
1500453858.449788	-332692.094955	5171715.37883	1839674.87496
1500453859.449788	-317944.196928	5168129.92292	1825296.48466
1500453860.449788	-300311.247904	5177094.50371	1824299.73827
1500453861.449788	-298359.554602	5170434.76993	1831113.6758
1500453862.449788	-301488.04773	5157135.51885	1820654.37493
1500453863.449788	-286062.413529	5169656.81513	1821985.47296
1500453864.449788	-273307.875113	5160801.18285	1810547.52913
1500453865.449788	-278717.327249	5162174.27773	1811452.50203
1500453866.449788	-263864.973978	5149835.56828	1805427.11643
1500453867.449788	-256084.631837	5144374.37759	1810387.8713
1500453868.449788	-241331.600968	5147028.61428	1813432.04987
1500453869.449788	-243418.110682	5129142.52841	1806950.15453
1500453870.449788	-227911.856666	5140388.00824	1792245.74599
1500453871.449788	-211789.421227	5129815.02879	1785587.48147
1500453872.449788	-219433.343674	5119489.45244	1788953.83472
1500453873.449788	-212270.703871	5117871.10071	1780930.52355
1500453874.449788	-200147.108024	5110938.23987	1789482.72496
1500453875.449788	-193312.607955	5118673.71056	1777302.1344
1500453876.449788	-189101.026884	5113452.50608	1787763.61763
1500453877.449788	-168377.587645	5107889.69034	1775057.17517
1500453878.449788	-156454.566513	5105868.40167	1774270.25883
1500453879.449788	-158823.434509	5090602.10819	1762628.18618
1500453880.449788	-145190.482943	5092390.35598	1769283.82839
1500453881.449788	-146249.875767	5087973.95352	1759030.76852
1500453882.449788	-128190.148985	5094225.37456	1760611.58742
1500453883.449788	-121831.421996	5078657.06305	1753998.71084
1500453884.449788	-125169.135342	5078829.50361	1760389.8146
1500453885.449788	-104584.211882	5080042.43432	1755055.0394
1500453886.449788	-103210.534179	5073645.33936	1750868.32845
1500453887.449788	-93290.7563656	5059670.79756	1737708.74213
1500453888.449788	-78665.14066	5062763.49285	1743204.31628
1500453889.449788	-79486.094459	5060795.63177	1737758.27588
1500453890.449788	-66136.4462289	5056104.64152	1739450.65359
1500453891.449788	-68043.7398686	5041912.02274	1730751.72941
1500453892.449788	-52582.1743773	5041209.13174	1731309.7088
1500453893.449788	-39025.9334585	5038289.95501	1723978.63164
1500453894.449788	-37148.7009493	5043171.45073	1730082.61334
1500453895.449788	-29322.31228	5032119.94396	1718494.86956
1500453896.449788	-18092.9103366	5021560.88213	1719387.88392
1500453897.449788	-2194.49532609	5026779.33508	1720631.85921
1500453898.449788	-12430.6387033	5015090.73143	1717305.10194
1500453899.449788	-1957.87476978	5025269.22372	1696319.3513
1500453900.449788	7671.79932653	5006987.46652	1695371.70898
1500453901.449788	27014.1583057	5002478.09223	1699077.64128
1500453902.449788	25194.4557729	5003544.12208	1700070.81707
1500453903.449788	37288.0935399	5005577.74808	1687483.57485
1500453904.449788	47693.8349599	5003794.81674	1678122.52625
1500453905.449788	62751.9707009	4989175.43961	1677687.27113
1500453906.449788	67127.0351504	4986583.60238	1690488.76747
1500453907.449788	77492.9434376	4984684.05922	1670941.68057
1500453908.449788	82425.6360074	4983324.99793	1678081.22479
1500453909.449788	80578.5320113	4977973.75532	1668444.6934
1500453910.449788	98051.4225907	4966514.69553	1675700.30937
1500453911.449788	93117.3547791	4961932.71522	1665766.04958
1500453912.449788	108590.872584	4969427.89857	1661539.61541
1500453913.449788	108780.751164	4964429.57071	1662155.61414
1500453914.449788	133450.341647	4951401.34911	1648022.51282
1500453915.449788	143171.24868	4955198.28204	1654464.21245
1500453916.449788	138321.408968	4945736.87816	1642242.73225
1500453917.449788	148507.141505	4942546.22851	1651970.32316
1500453918.449788	158382.642737	4926085.36185	1634095.6863
1500453919.449788	162709.158918	4939988.08548	1637908.88844
1500453920.449788	165887.850905	4919826.27584	1630826.64124
1500453921.449788	177817.753849	4914979.42955	1624808.90786
1500453922.449788	198078.146628	4922632.9459	1623652.1789
1500453923.449788	194495.446663	4916424.94922	1616825.92337
1500453924.449788	209023.191166	4909012.68846	1614217.06383
1500453925.449788	214256.330632	4899892.28479	1611159.13482
