time	x	y	z
1500453691.519891	742956.290324	7831501.92439	-2583724.54863
1500453692.519891	756991.886001	7820686.36667	-2577051.16625
1500453693.519891	756480.495903	7825466.17714	-2572375.7418
1500453694.519891	759244.365399	7811969.69879	-2587867.60784
1500453695.519891	765840.189531	7813732.36349	-2567912.21985
1500453696.519891	768401.159719	7816013.34514	-2576788.54254
1500453697.519891	773344.005919	7816913.51857	-2576891.35411
1500453698.519891	793193.799606	7819251.44758	-2561857.45908
1500453699.519891	786754.601671	7805383.21017	-2568773.31316
1500453700.519891	803684.743659	7805951.94723	-2565175.20253
1500453701.519891	805922.50957	7808329.07346	-2563800.32655
1500453702.519891	805826.988429	7808932.64	-2566813.15684
1500453703.519891	804509.007261	7792904.08815	-2561018.10071
1500453704.519891	822587.16346	7807251.63079	-2565836.71535
1500453705.519891	835168.291874	7795632.19296	-2551421.70176
1500453706.519891	828108.676905	7787946.9085	-2564757.47602
1500453707.519891	842005.862472	7801307.17664	-2558148.33267
1500453708.519891	848354.640716	7800345.15461	-2563470.59176
1500453709.519891	857989.489882	7797101.79945	-2553558.34614
1500453710.519891	855909.913966	7780165.15535	-2544038.11876
1500453711.519891	850832.089659	7780370.6915	-2554242.85201
1500453712.519891	860126.923791	7783404.44418	-2542038.08654
1500453713.519891	880094.201868	7774065.45546	-2545235.8822
1500453714.519891	878530.276577	7786324.45938	-2551082.2119
1500453715.519891	877984.599648	7778666.03782	-2543176.68489
1500453716.519891	882949.403265	7770137.56363	-2546362.86968
1500453717.519891	884398.075589	7781602.09057	-2538220.9881
1500453718.519891	901672.26507	7778400.83933	-2541738.41425
1500453719.519891	904621.288704	7772055.77247	-2542423.28922
1500453720.519891	915833.518117	7771307.80936	-2525371.96469
1500453721.519891	912593.077562	7757724.06612	-2539693.1285
1500453722.519891	924808.772196	7765953.98701	-2533875.76367
1500453723.519891	920291.233956	7756921.36933	-2533040.53821
1500453724.519891	934290.829836	7763318.47278	-2535142.65265
1500453725.519891	930820.346167	7751460.26019	-2529125.20039
1500453726.519891	954939.16666	7745605.57269	-2529790.91199
1500453727.519891	958148.194328	7755012.26471	-2518779.84761
1500453728.519891	959831.61918	7757139.09397	-2515934.48604
1500453729.519891	964318.698879	7749519.1321	-2511353.69809
1500453730.519891	966947.187526	7735232.19233	-2526711.64238
1500453731.519891	969091.845744	7734455.30603	-2522448.90187
1500453732.519891	970682.323921	7730042.85788	-2523342.82782
1500453733.519891	980796.437549	7733461.3971	-2516311.10894
1500453734.519891	993469.564626	7739006.65876	-2509534.93579
1500453735.519891	986620.305454	7724433.9874	-2507024.33426
1500453736.519891	1002871.9666	7728602.23443	-2516329.4062
1500453737.519891	1006852.29062	7724337.9213	-2503322.33047
1500453738.519891	1004750.25323	7732581.06784	-2499618.19721
1500453739.519891	1023095.06753	7726014.33123	-2509371.36526
1500453740.519891	1029558.04548	7714357.10608	-2497153.02249
1500453741.519891	1034818.11626	7724983.12218	-2493421.06656
1500453742.519891	1037510.51125	7713513.77822	-2498725.63556
1500453743.519891	1049484.88641	7722992.96739	-2504402.35354
1500453744.519891	1039674.30159	7716416.04299	-2496689.25969
1500453745.519891	1049973.20133	7702614.54171	-2483230.07385
1500453746.519891	1048542.16471	7713688.90893	-2492325.02854
1500453747.519891	1071402.82549	7696846.03858	-2498248.50339
1500453748.519891	1070543.6167	7703274.83608	-2492313.96044
1500453749.519891	1075281.46994	7699072.90896	-2489350.02507
1500453750.519891	1078509.25777	7699501.40611	-2488684.09856
1500453751.519891	1082834.70102	7701352.79247	-2471863.33826
1500453752.519891	1092244.61587	7682950.95802	-2475191.61783
1500453753.519891	1092536.5399	7692653.42297	-2485741.20042
1500453754.519891	1095676.00742	7691201.48499	-2473874.66593
1500453755.519891	1118875.56066	7692177.01319	-2466835.39959
1500453756.519891	1121176.31459	7682927.99041	-2466420.30482
1500453757.519891	1115523.40655	7678510.40537	-2475564.50213
1500453758.519891	1128817.69346	7681432.53204	-2473029.96602
1500453759.519891	1125351.52969	7666055.26332	-2468393.46696
1500453760.519891	1145744.07561	7678477.02746	-2459211.9489
1500453761.519891	1146328.09391	7662201.65554	-2463931.4152
1500453762.519891	1145078.2339	7673309.33527	-2455950.93201
