time	x	y	z
1500453697.234943	-3413663.61856	-8840670.85272	1186743.1764
1500453698.234943	-3412465.41695	-8830455.13109	1187440.39536
1500453699.234943	-3437570.30614	-8828304.39681	1177945.55238
1500453700.234943	-3442582.54415	-8834921.88314	1206137.30512
1500453701.234943	-3427620.72824	-8838382.10603	1198144.43028
1500453702.234943	-3440775.73008	-8828444.82097	1222152.21213
1500453703.234943	-3425296.1389	-8835960.13037	1217654.87722
1500453704.234943	-3409504.37968	-8825951.11101	1224735.86784
1500453705.234943	-3425928.68852	-8807847.81348	1206699.40643
1500453706.234943	-3400989.36158	-8807617.41587	1211866.85289
1500453707.234943	-3397661.0479	-8837603.85014	1246539.22399
1500453708.234943	-3428240.706	-8817125.73483	1227572.54187
1500453709.234943	-3401113.78632	-8830204.83961	1235830.8928
1500453710.234943	-3424400.37997	-8837832.54191	1222479.68171
1500453711.234943	-3409981.98804	-8826499.45484	1232631.51557
1500453712.234943	-3388780.69918	-8816574.55956	1237928.28211
1500453713.234943	-3423482.06647	-8830874.21401	1253110.76496
1500453714.234943	-3409810.33622	-8822247.35578	1267773.80493
1500453715.234943	-3417458.5089	-8822432.96397	1249686.66775
1500453716.234943	-3397530.31924	-8820423.40126	1289632.79276
1500453717.234943	-3382299.26603	-8835047.437	1288463.00668
1500453718.234943	-3391033.15276	-8814364.55549	1279952.61946
1500453719.234943	-3397298.54786	-8817221.08487	1280512.3361
1500453720.234943	-3385092.34282	-8814680.68592	1275328.29974
1500453721.234943	-3389048.38929	-8829405.78998	1281801.05443
1500453722.234943	-3400891.76718	-8808395.43708	1286171.01929
1500453723.234943	-3405724.23178	-8821539.37854	1307080.05092
1500453724.234943	-3368678.65624	-8830694.46964	1301564.94721
1500453725.234943	-3373854.16117	-8814894.5568	1326043.35025
1500453726.234943	-3383068.18319	-8827835.17458	1309840.16164
1500453727.234943	-3390745.67241	-8802440.52562	1325813.22365
1500453728.234943	-3389998.06436	-8787964.84931	1352108.0204
1500453729.234943	-3361440.68178	-8793646.54914	1330934.02522
1500453730.234943	-3390845.35605	-8809254.13769	1348762.03031
1500453731.234943	-3375402.00804	-8815543.78546	1337338.12406
1500453732.234943	-3377889.99352	-8823520.66193	1353750.42125
1500453733.234943	-3357836.81747	-8817441.72181	1375760.02535
1500453734.234943	-3373849.49004	-8818987.5618	1343822.34393
1500453735.234943	-3370154.15035	-8818386.58484	1372427.98372
1500453736.234943	-3381692.51139	-8789749.1039	1370511.62393
1500453737.234943	-3378137.45533	-8798969.12197	1382092.72528
1500453738.234943	-3363009.23454	-8797764.50618	1370310.89525
1500453739.234943	-3353300.51415	-8807812.09837	1403266.95778
1500453740.234943	-3337414.28056	-8816234.28733	1401847.57737
1500453741.234943	-3346235.22293	-8813909.48608	1414686.51969
1500453742.234943	-3339761.75963	-8785399.06781	1404472.11023
1500453743.234943	-3370828.37776	-8810389.6663	1417314.22148
1500453744.234943	-3331068.06065	-8796249.42732	1422434.85614
1500453745.234943	-3367169.35586	-8796542.35072	1431118.78649
1500453746.234943	-3342287.46852	-8806508.42114	1416248.52365
1500453747.234943	-3355891.1911	-8800957.8053	1433146.22294
1500453748.234943	-3361393.8369	-8771135.50859	1430117.53128
1500453749.234943	-3335667.93697	-8800195.61789	1455143.93214
1500453750.234943	-3339930.80448	-8807039.66315	1425585.64726
1500453751.234943	-3342027.15431	-8774311.60397	1465589.39819
1500453752.234943	-3326171.72955	-8802786.39423	1471505.70922
1500453753.234943	-3351009.07057	-8789501.19266	1438314.2815
1500453754.234943	-3345401.93632	-8766408.30222	1473531.87723
1500453755.234943	-3327530.5711	-8779238.42764	1463736.98725
1500453756.234943	-3343216.6222	-8789417.19177	1483620.31109
1500453757.234943	-3334769.76548	-8797277.26839	1481907.32033
1500453758.234943	-3343698.92796	-8770958.13337	1467318.64917
1500453759.234943	-3314024.16432	-8762334.09977	1483802.74697
1500453760.234943	-3331100.03071	-8767102.1771	1501500.74158
1500453761.234943	-3334212.37718	-8789107.14674	1489193.8169
1500453762.234943	-3327993.07527	-8779318.44272	1483990.92979
1500453763.234943	-3314104.40618	-8773717.35101	1510921.15202
1500453764.234943	-3300270.32508	-8789304.81101	1519005.40518
1500453765.234943	-3326098.39527	-8778464.31255	1528589.91908
1500453766.234943	-3316853.34804	-8755792.86711	1529683.20192
1500453767.234943	-3325123.69546	-8762829.27536	1508427.67701
1500453768.234943	-3292126.58403	-8756364.33063	1533276.22582
1500453769.234943	-3295618.89345	-8777653.49339	1550457.73936
1500453770.234943	-3288291.49293	-8755824.28673	1558863.17514
1500453771.234943	-3298047.11592	-8748021.25764	1545744.83543
1500453772.234943	-3287485.65545	-8770139.76917	1540480.3679
1500453773.234943	-3306037.58532	-8749509.42598	1566707.2769
1500453774.234943	-3302972.39428	-8778876.2143	1548825.47673
1500453775.234943	-3298815.52173	-8752549.83232	1583564.69729
1500453776.234943	-3283017.25644	-8781235.37017	1570669.29952
1500453777.234943	-3283738.36357	-8766224.40954	1582586.68402
1500453778.234943	-3284582.79748	-8777373.73316	1584239.3388
1500453779.234943	-3283376.74339	-8767459.74669	1573461.59648
