filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453705d622_10000	1500453705.6229434	0	10000.0	6887445.174416288	0.5787040275341689	53.0618165326348	314.89534328939965	1.4721330253365572	246.00525096475997
