time	x	y	z
1500453754.4300232	6369285.14078	3296553.04214	-121411.155011
1500453755.4300232	6377805.12227	3296661.31906	-179934.269034
1500453756.4300232	6438686.58684	3241936.52682	-179010.537152
1500453757.4300232	6402914.37236	3295116.41602	-218707.058267
1500453758.4300232	6403874.04035	3287503.65838	-262036.060329
1500453759.4300232	6433479.2571	3342434.9047	-167172.855433
1500453760.4300232	6310610.83663	3270989.10102	-189855.942413
1500453761.4300232	6374576.07874	3331163.47186	-156717.551863
1500453762.4300232	6436449.63624	3355792.10761	-148594.127355
1500453763.4300232	6311364.51424	3304951.66521	-227111.88302
1500453764.4300232	6371576.30675	3344781.66361	-189962.613977
1500453765.4300232	6428896.49592	3433398.00048	-196793.43286
1500453766.4300232	6440499.37189	3456258.57314	-223591.794012
1500453767.4300232	6397300.8252	3464466.59636	-156961.865466
1500453768.4300232	6355429.18423	3414719.56488	-186374.567089
1500453769.4300232	6329801.13565	3395828.62411	-126757.31628
1500453770.4300232	6383654.11149	3406904.40458	-136281.021617
1500453771.4300232	6286588.96218	3422289.25989	-263538.313881
1500453772.4300232	6367951.45868	3471257.63893	-181999.885553
1500453773.4300232	6309648.90718	3446700.24582	-225181.98118
1500453774.4300232	6411035.98044	3488571.08906	-234515.075645
1500453775.4300232	6410574.04233	3392819.23811	-265032.771312
1500453776.4300232	6293744.7682	3407884.12771	-215700.401123
1500453777.4300232	6305164.41137	3508937.7792	-242921.228569
1500453778.4300232	6292436.35083	3428982.27218	-255406.595291
1500453779.4300232	6340792.60292	3470932.61766	-241995.061324
1500453780.4300232	6334700.23414	3555061.27009	-147667.980212
1500453781.4300232	6340311.79869	3578394.93019	-158412.257008
1500453782.4300232	6399061.43359	3513789.03843	-161728.833585
1500453783.4300232	6341699.12405	3535312.33858	-270718.785463
1500453784.4300232	6301864.05929	3543520.10333	-234555.149084
1500453785.4300232	6314001.25383	3468940.87319	-238813.233607
1500453786.4300232	6399906.25257	3523126.55447	-117158.776657
1500453787.4300232	6265991.45059	3523732.08264	-160359.988267
1500453788.4300232	6249125.54757	3609776.873	-211498.156716
1500453789.4300232	6371121.22184	3590621.45292	-230262.182048
1500453790.4300232	6391193.48852	3553859.34153	-187949.683072
1500453791.4300232	6243453.02699	3497154.4349	-183429.158442
1500453792.4300232	6367257.76174	3644047.85937	-253681.846911
1500453793.4300232	6391267.91144	3562595.04463	-166660.232745
1500453794.4300232	6239965.98695	3672222.82434	-167539.145049
1500453795.4300232	6358829.38149	3525226.81893	-241488.196128
1500453796.4300232	6328558.86755	3546019.09323	-222160.767851
1500453797.4300232	6229212.54916	3599509.72459	-259938.230921
1500453798.4300232	6375168.47795	3701334.93504	-135448.320269
1500453799.4300232	6375026.70059	3643130.66584	-209948.95562
1500453800.4300232	6328568.3476	3571840.27112	-115527.467073
1500453801.4300232	6342910.10439	3588810.11624	-151930.625843
1500453802.4300232	6316937.25985	3729575.23859	-160589.034323
1500453803.4300232	6273614.44325	3659573.78507	-231306.653515
1500453804.4300232	6343863.37567	3683811.95155	-202696.81416
1500453805.4300232	6361815.49841	3603734.88464	-221773.043336
1500453806.4300232	6273075.4072	3674013.05577	-148692.338227
1500453807.4300232	6238431.02309	3765570.99377	-263904.216339
1500453808.4300232	6363325.84227	3738554.22304	-220575.209753
1500453809.4300232	6268657.29337	3675054.10157	-117115.523888
1500453810.4300232	6317521.81451	3653823.71108	-225728.154564
1500453811.4300232	6296206.316	3779365.56306	-190792.3787
1500453812.4300232	6227337.47818	3729738.29683	-258001.994014
1500453813.4300232	6265206.00241	3655432.90246	-223092.207128
1500453814.4300232	6194015.40838	3810268.14113	-176570.065485
1500453815.4300232	6273178.3715	3779467.80099	-225502.642097
1500453816.4300232	6321431.27046	3830046.88861	-119549.486921
1500453817.4300232	6278218.23582	3712230.8691	-137896.699042
1500453818.4300232	6262446.93294	3793268.59755	-119838.537736
1500453819.4300232	6325059.2903	3823140.50836	-204759.534344
1500453820.4300232	6237196.08606	3757760.43817	-158045.15669
1500453821.4300232	6204145.4525	3812551.97519	-152126.172209
1500453822.4300232	6294225.89403	3782559.20503	-224161.784543
1500453823.4300232	6267151.69428	3755559.36056	-155371.770188
1500453824.4300232	6311590.4856	3753463.55256	-236685.541875
1500453825.4300232	6300571.22374	3754371.68193	-268562.553699
1500453826.4300232	6230139.91563	3753863.46619	-165295.50116
1500453827.4300232	6279129.28334	3778216.92808	-189306.157604
1500453828.4300232	6177610.83214	3824366.99191	-213785.508568
1500453829.4300232	6237748.83826	3879226.23683	-230842.085916
1500453830.4300232	6249703.40022	3902294.34545	-227421.739732
1500453831.4300232	6305917.8136	3924635.07263	-130196.542333
1500453832.4300232	6180469.49124	3893285.07244	-240699.701651
1500453833.4300232	6298376.58192	3798938.6592	-194181.084418
1500453834.4300232	6163272.03169	3929758.00568	-271747.910939
1500453835.4300232	6301084.18792	3919337.42218	-218515.519171
1500453836.4300232	6285916.48746	3967204.53918	-171562.419166
1500453837.4300232	6292663.69535	3913212.85326	-122486.667913
1500453838.4300232	6165918.72686	3954400.63029	-254124.845204
1500453839.4300232	6174702.63746	3920403.38139	-257708.660581
1500453840.4300232	6235247.21782	3965644.8846	-125500.657122
1500453841.4300232	6251365.79343	3924648.52077	-189441.299058
1500453842.4300232	6169396.90793	3894121.12786	-229954.513675
1500453843.4300232	6281711.07656	3965269.48758	-273269.131402
1500453844.4300232	6274622.81765	3945859.29446	-156889.316581
1500453845.4300232	6239938.18078	4014729.98645	-271870.71221
1500453846.4300232	6267610.22859	4003079.77803	-127188.23562
1500453847.4300232	6170741.74883	3935495.97792	-157475.284357
1500453848.4300232	6149965.9009	3992031.23811	-182308.698888
1500453849.4300232	6251873.47248	3913577.36247	-225538.976531
1500453850.4300232	6249347.38183	3944366.41193	-138826.685016
1500453851.4300232	6230340.12744	3938575.07319	-236989.188251
1500453852.4300232	6217518.2312	3938645.29427	-178155.424404
1500453853.4300232	6181525.39435	3947454.71562	-223641.187233
