filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453690d592_10000	1500453690.5927343	0	10000.0	7336618.082056615	0.6992938692015737	132.45788998169772	243.17709919991705	121.64452708830511	87.94375044801097
