filename	unixtime_start	satid	jitter	a	e	inclination	raan	argument_of_periapsis	true_anomaly
orbit_simulated_1500453740d587_20000	1500453740.5876043	0	20000.0	7110454.214591293	0.38525466041379175	147.501151111306	27.382683198448344	253.29067889491284	182.68662306081984
